time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,1.0,1996.0
200,0.8461538461538461,1996.0
300,1.0,1996.0
400,1.0,1996.0
500,,
600,,1996.0
700,0.95,1996.0
800,,
900,,1996.0
1000,0.75,1996.0
1100,0.9285714285714286,1996.0
1200,,
1300,,1996.0
1400,0.8571428571428571,979.0
1500,0.2222222222222222,1996.0
1600,0.18181818181818182,1843.0
1700,,
1800,,1747.0
1900,0.2222222222222222,1843.0
2000,0.27586206896551724,1094.0
2100,,
2200,,1363.0
2300,0.3333333333333333,825.0
2400,0.09090909090909091,1747.0
2500,0.0,1747.0
2600,0.25,1996.0
2700,,
2800,,1843.0
2900,0.15384615384615385,1843.0
3000,0.2222222222222222,1747.0
3100,0.25,1363.0
3200,0.1,1843.0
3300,,
3400,,825.0
3500,0.1,1996.0
3600,0.1,1996.0
3700,0.26666666666666666,1996.0
3800,,
3900,,1747.0
4000,0.2222222222222222,1747.0
4100,0.0,1132.0
4200,0.2727272727272727,1996.0
4300,0.4,825.0
4400,0.18181818181818182,1996.0
4500,,
4600,,1747.0
4700,0.42857142857142855,1363.0
4800,,
4900,,825.0
5000,0.2777777777777778,1996.0
5100,0.2222222222222222,1363.0
5200,0.16666666666666666,1843.0
5300,0.23076923076923078,1996.0
5400,,
5500,,1871.5
5600,,
5700,,1094.0
5800,,
5900,,1996.0
6000,0.2,1363.0
6100,0.18181818181818182,1996.0
6200,0.25,1363.0
6300,0.4,1363.0
6400,0.07692307692307693,1996.0
6500,0.2,1363.0
6600,,
6700,,1996.0
6800,0.5833333333333334,825.0
6900,,
7000,,1996.0
7100,0.21052631578947367,1996.0
7200,0.09090909090909091,825.0
7300,0.1,1996.0
7400,0.1111111111111111,1996.0
7500,0.3333333333333333,1996.0
7600,0.2,1996.0
7700,0.4,1536.0
7800,0.1111111111111111,1747.0
7900,,
8000,,1996.0
