time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1996.0
100,,,,,,,,,
200,,,,,,,,,1996.0
300,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0
400,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1996.0
500,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.0
600,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,979.0
700,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1996.0
800,6.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1996.0
900,,,,,,,,,
1000,,,,,,,,,1996.0
1100,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1996.0
1200,,,,,,,,,
1300,,,,,,,,,1996.0
1400,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1996.0
1500,6.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1996.0
1600,,,,,,,,,
1700,,,,,,,,,1996.0
1800,10.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1996.0
1900,,,,,,,,,
2000,,,,,,,,,1996.0
2100,,,,,,,,,
2200,,,,,,,,,825.0
2300,1.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,1996.0
2400,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
2500,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1996.0
2600,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1996.0
2700,2.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,1996.0
2800,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1996.0
2900,,,,,,,,,
3000,,,,,,,,,979.0
3100,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1996.0
3200,,,,,,,,,
3300,,,,,,,,,825.0
3400,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1996.0
3500,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1996.0
3600,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1996.0
3700,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1843.0
3800,,,,,,,,,
3900,,,,,,,,,1996.0
4000,3.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,1996.0
4100,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1996.0
4200,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1747.0
4300,,,,,,,,,
4400,,,,,,,,,979.0
4500,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1996.0
4600,2.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,1536.0
4700,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
4800,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1996.0
4900,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1536.0
5000,,,,,,,,,
5100,,,,,,,,,1363.0
5200,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
5300,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1747.0
5400,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1996.0
5500,,,,,,,,,
5600,,,,,,,,,1843.0
5700,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
5800,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1996.0
5900,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1747.0
6000,2.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,1747.0
6100,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1536.0
6200,,,,,,,,,
6300,,,,,,,,,1536.0
6400,4.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1536.0
6500,,,,,,,,,
6600,,,,,,,,,1536.0
6700,2.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,1132.0
6800,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1363.0
6900,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1747.0
7000,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1996.0
7100,,,,,,,,,
7200,,,,,,,,,1363.0
7300,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1996.0
7400,1.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0,825.0
7500,3.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,1536.0
7600,,,,,,,,,
7700,,,,,,,,,1747.0
7800,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1747.0
7900,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1996.0
