time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1363.0
100,3.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,1843.0
200,,,,,,,,,
300,,,,,,,,,1132.0
400,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1747.0
500,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1536.0
600,,,,,,,,,
700,,,,,,,,,825.0
800,2.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,1843.0
900,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1747.0
1000,,,,,,,,,
1100,,,,,,,,,979.0
1200,5.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,1996.0
1300,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1996.0
1400,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1747.0
1500,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
1600,,,,,,,,,
1700,,,,,,,,,1747.0
1800,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1996.0
1900,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1363.0
2000,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1536.0
2100,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,825.0
2200,,,,,,,,,
2300,,,,,,,,,1996.0
2400,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1536.0
2500,1.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,1996.0
2600,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1996.0
2700,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1747.0
2800,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
2900,,,,,,,,,
3000,,,,,,,,,1996.0
3100,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,825.0
3200,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
3300,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
3400,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,1747.0
3500,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1747.0
3600,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1747.0
3700,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1996.0
3800,,,,,,,,,
3900,,,,,,,,,1747.0
4000,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1536.0
4100,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1996.0
4200,,,,,,,,,
4300,,,,,,,,,1996.0
4400,6.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1747.0
4500,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1996.0
4600,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1996.0
4700,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1996.0
4800,3.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,1996.0
4900,3.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1996.0
5000,,,,,,,,,
5100,,,,,,,,,1996.0
5200,6.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1996.0
5300,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1996.0
5400,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1996.0
5500,6.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1996.0
5600,,,,,,,,,
5700,,,,,,,,,1996.0
5800,8.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1996.0
5900,6.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1996.0
6000,,,,,,,,,
6100,,,,,,,,,1996.0
6200,5.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1996.0
6300,,,,,,,,,
6400,,,,,,,,,1996.0
6500,8.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1843.0
6600,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1996.0
6700,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1996.0
6800,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1996.0
6900,,,,,,,,,
7000,,,,,,,,,1996.0
7100,,,,,,,,,
7200,,,,,,,,,
7300,,,,,,,,,1996.0
7400,7.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,1996.0
7500,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,1996.0
7600,2.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,1996.0
7700,,,,,,,,,
7800,,,,,,,,,1996.0
7900,1.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,1996.0
8000,,,,,,,,,
8100,,,,,,,,,1996.0
8200,2.0,0.0,4.0,14.0,0.0,1.0,0.0,0.0,825.0
