time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,
100,52.5,1.0,37.5,8.5,0.0,2.0,0.0,0.0,
200,29.5,0.0,23.5,11.5,0.0,2.0,1.0,0.0,
300,59.5,1.5,35.5,8.0,0.0,2.0,0.0,0.0,
400,54.5,1.5,37.5,5.0,0.0,2.0,1.0,0.0,
500,23.0,1.0,16.0,2.0,0.0,2.0,0.0,0.0,
600,28.0,1.0,17.0,3.0,0.0,1.0,0.0,0.0,
700,25.0,0.0,24.0,10.0,0.0,2.0,0.0,0.0,
800,36.0,1.0,30.0,56.5,0.0,2.5,1.0,0.0,
900,32.5,0.0,34.0,26.5,0.0,2.0,1.0,0.0,
1000,28.0,0.0,29.5,26.0,0.0,2.5,0.0,0.0,
1100,19.5,0.0,20.5,18.0,0.0,1.0,0.0,0.0,
1200,23.666666666511446,0.0,28.333333333488554,29.66666667163372,0.0,2.0,1.0,0.0,
1300,22.333333333488554,0.0,27.666666666511446,29.33333332836628,0.0,1.0,0.0,0.0,
1400,20.5,0.0,20.0,24.0,0.0,1.5,1.0,0.0,
1500,26.0,0.0,27.0,33.0,0.0,2.0,0.0,0.0,
1600,21.5,0.0,21.0,26.0,0.0,0.5,0.0,0.0,
1700,19.5,0.0,23.5,32.0,0.0,1.5,1.0,0.0,
1800,,,,,,,,,
1900,,,,,,,,,
2000,26.5,1.0,31.5,36.0,0.0,2.0,0.0,0.0,
2100,29.5,0.0,28.5,32.5,0.0,1.5,0.5,0.0,
2200,15.0,0.0,18.0,18.0,0.0,1.5,0.5,0.0,
2300,19.0,0.0,20.5,22.5,0.0,0.5,0.0,0.0,
2400,24.0,0.0,23.5,25.5,1.0,1.5,0.0,0.0,
2500,23.0,0.0,23.0,40.0,0.0,1.5,1.0,0.0,
2600,23.0,0.0,28.0,45.0,0.0,1.5,0.0,0.0,
2700,20.0,0.0,27.0,33.5,0.0,1.5,1.0,0.0,
2800,,,,,,,,,
2900,,,,,,,,,
3000,17.5,0.0,22.5,27.0,0.0,1.0,0.5,0.0,
3100,19.5,0.0,21.0,29.5,0.0,1.5,0.0,0.0,
3200,23.5,0.0,23.0,27.5,0.0,1.5,0.0,0.0,
3300,19.5,0.0,24.5,32.0,0.0,1.5,1.0,0.0,
3400,27.5,0.0,29.0,35.5,0.0,2.0,0.0,0.0,
3500,25.0,0.0,29.0,38.0,0.0,1.0,1.0,0.0,
3600,21.0,0.0,25.5,31.5,0.0,2.0,0.0,0.0,
3700,16.0,0.0,20.0,21.0,0.0,0.5,0.0,0.0,
3800,13.0,0.0,14.0,21.0,0.0,1.0,1.0,0.0,
3900,13.0,0.0,10.0,25.0,0.0,1.0,0.0,0.0,
4000,18.0,0.0,31.0,84.0,0.0,2.0,0.0,0.0,
4100,15.0,0.0,17.0,8.0,2.0,1.0,1.0,0.0,
4200,27.0,0.0,31.5,30.0,1.0,1.5,1.0,0.0,
4300,29.5,0.0,31.0,37.0,0.0,2.0,0.5,0.0,
4400,26.5,0.0,26.0,33.0,0.0,2.0,0.5,0.0,
4500,20.0,0.0,20.5,20.0,0.0,1.5,0.0,0.0,
4600,25.0,0.0,21.0,31.5,0.0,0.5,0.5,0.0,
4700,30.0,0.0,28.5,37.0,0.0,2.0,0.5,0.0,
4800,15.0,0.0,17.5,26.5,0.0,1.5,0.0,0.0,
4900,22.0,0.0,18.0,24.0,0.0,1.5,0.5,0.0,
5000,22.5,0.0,26.5,37.0,0.0,1.0,0.5,0.0,
5100,25.5,0.0,29.5,37.0,0.0,2.0,0.0,0.0,
5200,21.0,0.0,25.0,27.0,0.0,1.5,1.0,0.0,
5300,19.0,0.0,21.5,23.0,0.0,0.5,0.0,0.0,
5400,23.0,0.0,30.0,33.5,0.0,2.0,0.0,0.0,
5500,29.0,0.0,27.0,35.0,0.0,2.0,0.5,0.0,
5600,19.0,0.0,18.5,31.5,0.0,0.5,0.5,0.0,
5700,21.0,0.0,23.0,37.0,0.0,2.0,0.0,0.0,
5800,15.0,0.0,22.0,25.0,0.0,1.0,0.0,0.0,
5900,17.0,0.0,22.0,29.0,0.0,1.5,1.0,0.0,
6000,23.0,0.0,27.0,57.0,0.0,1.5,0.0,0.0,
6100,16.5,0.0,21.5,22.5,0.0,1.5,1.0,0.0,
6200,27.5,0.0,27.5,31.5,0.0,1.0,0.0,0.0,
6300,27.0,0.0,26.5,36.0,0.0,2.0,0.5,0.0,
6400,18.0,0.0,21.5,31.0,0.0,1.5,0.5,0.0,
6500,21.0,0.0,26.5,26.0,0.0,1.5,0.0,0.0,
6600,20.0,0.0,23.5,30.0,0.0,0.5,0.0,0.0,
6700,15.0,0.0,18.0,21.0,0.0,2.0,1.0,0.0,
6800,19.0,0.0,23.5,33.5,0.0,0.5,0.0,0.0,
6900,28.0,0.0,31.5,42.0,0.0,2.0,0.5,0.0,
7000,25.0,0.0,24.0,34.0,0.0,2.0,0.5,0.0,
7100,17.0,0.0,19.0,22.5,0.0,0.5,0.0,0.0,
7200,22.5,0.0,24.0,26.0,0.0,1.5,1.0,0.0,
7300,30.0,0.0,32.0,35.0,0.0,2.0,0.0,0.0,
7400,16.5,0.0,19.0,42.0,0.0,1.5,0.0,0.0,
7500,15.0,0.0,17.0,23.0,0.0,1.0,1.0,0.0,
7600,21.0,0.0,21.5,38.0,0.0,1.5,0.0,0.0,
7700,29.5,0.0,32.5,40.5,0.0,1.5,1.0,0.0,
7800,17.5,0.0,20.0,25.5,0.0,1.0,0.0,0.0,
7900,21.0,0.0,18.0,28.5,0.0,1.5,0.0,0.0,
8000,18.0,0.0,19.0,29.5,0.0,1.5,1.0,0.0,
