time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1708.0
100,8.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1708.0
200,,,,,,,,,
300,,,,,,,,,1708.0
400,4.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1708.0
500,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
600,5.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
700,,,,,,,,,
800,,,,,,,,,1708.0
900,7.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,1708.0
1000,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
1100,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
1200,3.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1516.0
1300,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
1400,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
1500,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
1600,,,,,,,,,
1700,,,,,,,,,1708.0
1800,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
1900,5.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1708.0
2000,3.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1324.0
2100,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
2200,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
2300,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
2400,,,,,,,,,
2500,,,,,,,,,1708.0
2600,5.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1708.0
2700,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1708.0
2800,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
2900,,,,,,,,,
3000,,,,,,,,,1708.0
3100,6.5,0.0,3.5,3.5,0.0,0.0,0.0,0.0,1708.0
3200,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
3300,,,,,,,,,
3400,,,,,,,,,1708.0
3500,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1708.0
3600,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
3700,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1708.0
3800,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
3900,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
4000,,,,,,,,,
4100,,,,,,,,,1708.0
4200,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
4300,3.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,1708.0
4400,6.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
4500,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
4600,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
4700,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1708.0
4800,,,,,,,,,
4900,,,,,,,,,1708.0
5000,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
5100,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
5200,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1708.0
5300,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
5400,3.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1708.0
5500,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
5600,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
5700,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
5800,,,,,,,,,
5900,,,,,,,,,1708.0
6000,1.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,1708.0
6100,,,,,,,,,
6200,,,,,,,,,
6300,,,,,,,,,
6400,,,,,,,,,
6500,,,,,,,,,
6600,,,,,,,,,
6700,,,,,,,,,1708.0
6800,3.0,0.0,6.0,65.0,0.0,0.0,0.0,0.0,1708.0
6900,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
7000,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1708.0
7100,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1708.0
7200,,,,,,,,,
7300,,,,,,,,,1708.0
7400,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
7500,,,,,,,,,
7600,,,,,,,,,1708.0
7700,4.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1708.0
7800,,,,,,,,,
7900,,,,,,,,,
8000,,,,,,,,,1708.0
8100,6.0,0.0,8.0,14.0,0.0,1.0,1.0,0.0,1708.0
