,time[ms],cpu,sitename,Pmodel
0,0,1,bing,
1,100,1,bing,
2,200,1,bing,
3,300,1,bing,1.0754008618181818
4,400,1,bing,1.07561369
5,500,1,bing,1.0754292875
6,600,1,bing,1.075450133
7,700,1,bing,1.07535713
8,800,1,bing,1.07532506
9,900,1,bing,1.0754292875
10,1000,1,bing,1.0753548392857142
11,1100,1,bing,1.0754008618181818
12,1200,1,bing,1.0754084419999999
13,1300,1,bing,
14,1400,1,bing,
15,1500,1,bing,1.0755524654545454
16,1600,1,bing,1.07535713
17,1700,1,bing,1.075394545
18,1800,1,bing,1.0754008618181818
19,1900,1,bing,1.075366751
20,2000,1,bing,1.0754387627272726
21,2100,1,bing,1.075450133
22,2200,1,bing,1.0755103533333332
23,2300,1,bing,
24,2400,1,bing,
25,2500,1,bing,
26,2600,1,bing,
27,2700,1,bing,1.0754084419999999
28,2800,1,bing,1.075394545
29,2900,1,bing,1.075362960909091
30,3000,1,bing,1.0754084419999999
31,3100,1,bing,1.075362960909091
32,3200,1,bing,
33,3300,1,bing,
34,3400,1,bing,1.0753548392857142
35,3500,1,bing,
36,3600,1,bing,
37,3700,1,bing,1.075507458125
38,3800,1,bing,1.0754441771428571
39,3900,1,bing,1.075362960909091
40,4000,1,bing,1.0753892
41,4100,1,bing,1.0754177066666666
42,4200,1,bing,1.07537717375
43,4300,1,bing,1.0753713833333334
44,4400,1,bing,1.0754084419999999
45,4500,1,bing,
46,4600,1,bing,
47,4700,1,bing,1.075491824
48,4800,1,bing,1.0754084419999999
49,4900,1,bing,1.075366751
50,5000,1,bing,1.0753846185714284
51,5100,1,bing,
52,5200,1,bing,
53,5300,1,bing,1.0754387627272726
54,5400,1,bing,1.0753598025
55,5500,1,bing,1.0754387627272726
56,5600,1,bing,1.0754143978571429
57,5700,1,bing,1.075491824
58,5800,1,bing,1.075366751
59,5900,1,bing,1.0754177066666666
60,6000,1,bing,
61,6100,1,bing,
62,6200,1,bing,1.0754143978571429
63,6300,1,bing,1.0754292875
64,6400,1,bing,1.0754292875
65,6500,1,bing,1.07537717375
66,6600,1,bing,1.0754292875
67,6700,1,bing,
68,6800,1,bing,
69,6900,1,bing,1.0754008618181818
70,7000,1,bing,1.075394545
71,7100,1,bing,1.0753598025
72,7200,1,bing,1.07546403
73,7300,1,bing,1.0754084419999999
74,7400,1,bing,1.0753713833333334
75,7500,1,bing,1.07532506
76,7600,1,bing,1.0754084419999999
77,7700,1,bing,1.0754084419999999
78,7800,1,bing,1.075491824
79,7900,1,bing,1.0755335149999998
80,8000,1,bing,1.07546403
81,0,1,bing,
82,100,1,bing,1.0754032306249999
83,200,1,bing,1.07532506
84,300,1,bing,
85,400,1,bing,
86,500,1,bing,
87,600,1,bing,
88,700,1,bing,1.0755006010526316
89,800,1,bing,1.075366751
90,900,1,bing,
91,1000,1,bing,
92,1100,1,bing,1.0753892
93,1200,1,bing,1.07537717375
94,1300,1,bing,1.0754441771428571
95,1400,1,bing,1.0754008618181818
96,1500,1,bing,1.0754387627272726
97,1600,1,bing,
98,1700,1,bing,
99,1800,1,bing,1.0754838828571427
100,1900,1,bing,
101,2000,1,bing,
102,2100,1,bing,1.0754292875
103,2200,1,bing,1.07546403
104,2300,1,bing,1.0754387627272726
105,2400,1,bing,1.07546403
106,2500,1,bing,
107,2600,1,bing,
108,2700,1,bing,1.07545334
109,2800,1,bing,1.0755037357142856
110,2900,1,bing,1.07537717375
111,3000,1,bing,1.07545334
112,3100,1,bing,1.07535713
113,3200,1,bing,
114,3300,1,bing,
115,3400,1,bing,1.0754143978571429
116,3500,1,bing,1.0754084419999999
117,3600,1,bing,
118,3700,1,bing,
119,3800,1,bing,1.0753892
120,3900,1,bing,
121,4000,1,bing,
122,4100,1,bing,1.075450133
123,4200,1,bing,1.0754143978571429
124,4300,1,bing,1.07546403
125,4400,1,bing,1.0754084419999999
126,4500,1,bing,1.0755037357142856
127,4600,1,bing,
128,4700,1,bing,
129,4800,1,bing,1.0753892
130,4900,1,bing,1.0754084419999999
131,5000,1,bing,1.075450133
132,5100,1,bing,1.07545334
133,5200,1,bing,
134,5300,1,bing,
135,5400,1,bing,1.0754987725
136,5500,1,bing,1.0754212699999999
137,5600,1,bing,1.0754292875
138,5700,1,bing,
139,5800,1,bing,
140,5900,1,bing,1.075455344375
141,6000,1,bing,
142,6100,1,bing,
143,6200,1,bing,1.0754212699999999
144,6300,1,bing,1.0754292875
145,6400,1,bing,1.075394545
146,6500,1,bing,1.0754292875
147,6600,1,bing,
148,6700,1,bing,
149,6800,1,bing,1.0754292875
150,6900,1,bing,
151,7000,1,bing,
152,7100,1,bing,1.0755126695
