time,w
12:45:15:001513,2.22423
12:45:15:301508,2.22423
12:45:15:555153,2.22423
12:45:15:780195,2.22423
12:45:16:063081,2.22423
12:45:16:366261,2.22423
12:45:16:604737,2.22423
12:45:16:874529,2.22423
12:45:17:151539,2.22423
12:45:17:467493,2.22423
12:45:17:691167,2.22423
12:45:17:955146,2.22423
12:45:18:241318,2.22423
12:45:18:491192,2.22423
12:45:18:762499,2.22423
12:45:19:036796,2.22423
12:45:19:328559,2.21932
12:45:19:585548,2.21932
12:45:19:842430,2.22423
12:45:20:134821,2.22423
12:45:20:428368,2.22423
12:45:20:679747,2.22423
12:45:20:938381,2.22423
12:45:21:209238,2.22423
12:45:21:532890,2.22423
12:45:21:755003,2.22423
12:45:22:025071,2.21932
12:45:22:282060,2.21932
12:45:22:636314,2.22423
12:45:22:830622,2.22423
