time,w
12:43:48:001496,2.22423
12:43:48:274493,2.22423
12:43:48:614499,2.22423
12:43:48:814628,2.22423
12:43:49:092302,2.22423
12:43:49:363449,2.22423
12:43:49:662928,2.22423
12:43:49:906761,2.22423
12:43:50:168531,2.22423
12:43:50:475364,2.22423
12:43:50:758194,2.22423
12:43:50:985614,2.22423
12:43:51:250540,2.22423
12:43:51:531121,2.22423
12:43:51:831700,2.22423
12:43:52:072487,2.22423
12:43:52:358312,2.22423
12:43:52:609644,2.22423
12:43:52:881410,2.22423
12:43:53:145101,2.22423
12:43:53:428587,2.22423
12:43:53:731998,2.22423
12:43:53:964030,2.22423
12:43:54:273269,2.22423
12:43:54:509680,2.22423
12:43:54:809471,2.22423
12:43:55:038948,2.22423
12:43:55:322950,2.22423
12:43:55:614685,2.22423
12:43:55:910283,2.22423
12:43:56:129032,2.22423
