time,w
12:51:10:291086,2.2197
12:51:10:516388,2.22423
12:51:10:783307,2.22423
12:51:11:066843,2.22914
12:51:11:377189,2.22914
12:51:11:591111,2.22423
12:51:11:858832,2.22423
12:51:12:158998,2.22914
12:51:12:439188,2.22914
12:51:12:677209,2.22423
12:51:12:944138,2.22423
12:51:13:245022,2.22423
12:51:13:488178,2.22423
12:51:13:762271,2.22423
12:51:14:044993,2.22423
12:51:14:362797,2.22423
12:51:14:589511,2.22423
12:51:14:843609,2.22423
12:51:15:122221,2.22423
12:51:15:446472,2.22423
12:51:15:655677,2.22423
12:51:15:936854,2.22423
12:51:16:206794,2.22423
12:51:16:526322,2.22423
12:51:16:731713,2.22423
12:51:17:016790,2.22423
12:51:17:293922,2.22423
12:51:17:589693,2.22423
12:51:17:820917,2.22423
12:51:18:093621,2.22423
