time,w
12:44:55:529973,2.22423
12:44:55:821624,2.22423
12:44:56:072705,2.22423
12:44:56:350272,2.22423
12:44:56:610410,2.22423
12:44:56:906680,2.22423
12:44:57:160916,2.22423
12:44:57:417810,2.22423
12:44:57:710477,2.22423
12:44:58:010355,2.21932
12:44:58:275258,2.21932
12:44:58:507605,2.22423
12:44:58:773446,2.22423
12:44:59:112013,2.22423
12:44:59:322334,2.22423
12:44:59:590084,2.22423
12:44:59:858871,2.22423
12:45:00:164617,2.22423
12:45:00:407457,2.22423
12:45:00:673651,2.22423
12:45:00:960936,2.22423
12:45:01:223498,2.22423
12:45:01:494839,2.22423
12:45:01:762295,2.22423
12:45:02:056444,2.22423
12:45:02:306084,2.22423
12:45:02:568360,2.22423
12:45:02:855588,2.22423
12:45:03:158964,2.22423
12:45:03:392862,2.22423
12:45:03:654886,2.22423
