time,w
12:46:41:696592,2.22914
12:46:42:049222,2.22423
12:46:42:246939,2.22423
12:46:42:516749,2.22423
12:46:42:788811,2.22423
12:46:43:092299,2.22423
12:46:43:327772,2.22423
12:46:43:599543,2.22423
12:46:43:905006,2.22423
12:46:44:193920,2.22423
12:46:44:408017,2.22423
12:46:44:679648,2.22423
12:46:44:951148,2.22423
12:46:45:230416,2.21932
12:46:45:497442,2.21932
12:46:45:799371,2.22423
12:46:46:054496,2.22423
12:46:46:307888,2.22423
12:46:46:575525,2.22423
12:46:46:857754,2.22423
12:46:47:153962,2.22423
12:46:47:390369,2.22423
12:46:47:668787,2.22423
12:46:47:940404,2.22914
12:46:48:257332,2.22914
12:46:48:488025,2.22423
12:46:48:753066,2.22423
12:46:49:060366,2.21932
12:46:49:355943,2.21932
12:46:49:554507,2.22423
