time,w
02:44:59:266647,1.43055
02:44:59:522633,1.37115
02:44:59:799899,1.37115
02:45:00:071993,0.9293899999999999
02:45:00:335751,0.9293899999999999
02:45:00:618804,0.64371
02:45:00:890919,0.64371
02:45:01:187783,0.50898
02:45:01:430155,0.50898
02:45:01:703715,0.46906000000000003
02:45:01:966922,0.46906000000000003
02:45:02:252215,0.5838300000000001
02:45:02:506153,0.5838300000000001
02:45:02:783165,0.48902000000000007
02:45:03:046896,0.48902000000000007
02:45:03:354359,0.63373
02:45:03:594658,0.63373
02:45:03:867121,0.51896
02:45:04:140001,0.51896
02:45:04:451965,0.5638700000000001
02:45:04:671212,0.5638700000000001
02:45:04:949771,0.55888
02:45:05:222546,0.55888
02:45:05:498709,0.52894
02:45:05:763914,0.52894
02:45:06:033755,0.49900000000000005
02:45:06:329022,0.49900000000000005
02:45:06:582254,0.55389
02:45:06:854677,0.55389
02:45:07:111719,0.60878
