time,w
12:47:48:596827,2.22423
12:47:48:917738,2.22423
12:47:49:151449,2.22423
12:47:49:408554,2.22423
12:47:49:677455,2.22423
12:47:49:994090,2.22423
12:47:50:207617,2.22423
12:47:50:478812,2.22423
12:47:50:752359,2.22423
12:47:51:074243,2.22423
12:47:51:294425,2.22423
12:47:51:573551,2.22423
12:47:51:849806,2.22423
12:47:52:107387,2.22423
12:47:52:389386,2.22423
12:47:52:654391,2.22423
12:47:52:976428,2.22423
12:47:53:192234,2.22423
12:47:53:471794,2.22423
12:47:53:752453,2.21932
12:47:54:043426,2.21932
12:47:54:282383,2.22423
12:47:54:551821,2.22423
12:47:54:818877,2.22423
12:47:55:111413,2.22423
12:47:55:369971,2.22423
12:47:55:640124,2.22423
12:47:55:905107,2.22423
12:47:56:193892,2.22423
12:47:56:438862,2.22423
