time,w
12:46:51:294368,2.22423
12:46:51:621830,2.22423
12:46:51:833544,2.22423
12:46:52:103421,2.22423
12:46:52:370239,2.22423
12:46:52:677877,2.22423
12:46:52:923975,2.22423
12:46:53:195113,2.22423
12:46:53:463002,2.22423
12:46:53:765581,2.22423
12:46:54:003371,2.22423
12:46:54:267474,2.22423
12:46:54:536503,2.22423
12:46:54:871496,2.22423
12:46:55:089499,2.22423
12:46:55:407645,2.22423
12:46:55:623625,2.22423
12:46:55:924164,2.22914
12:46:56:162823,2.22914
12:46:56:439288,2.22423
12:46:56:747654,2.22423
12:46:56:983176,2.22423
12:46:57:256872,2.22423
12:46:57:516891,2.21932
12:46:57:838832,2.21932
12:46:58:059711,2.22423
12:46:58:323804,2.22423
12:46:58:615029,2.22423
12:46:58:920500,2.22423
12:46:59:149142,2.22423
