time,w
12:50:22:203400,2.22423
12:50:22:432090,2.22423
12:50:22:705298,2.22423
12:50:22:976224,2.22423
12:50:23:259584,2.22423
12:50:23:516249,2.22423
12:50:23:780179,2.22423
12:50:24:049283,2.22423
12:50:24:360525,2.22423
12:50:24:598670,2.22423
12:50:24:872801,2.22423
12:50:25:132587,2.22423
12:50:25:456078,2.22423
12:50:25:671278,2.22423
12:50:25:960799,2.22423
12:50:26:212817,2.22423
12:50:26:520378,2.22423
12:50:26:763564,2.22423
12:50:27:032380,2.22423
12:50:27:326613,2.22914
12:50:27:628220,2.22914
12:50:27:869650,2.22423
12:50:28:126863,2.22423
12:50:28:398390,2.22423
12:50:28:664772,2.22423
12:50:28:927499,2.22423
12:50:29:202321,2.22423
12:50:29:493570,2.22423
12:50:29:743715,2.22423
12:50:30:013433,2.22423
