time,w
12:45:34:437984,2.22423
12:45:34:769209,2.22423
12:45:34:965910,2.22423
12:45:35:237351,2.21932
12:45:35:504919,2.21932
12:45:35:785762,2.21932
12:45:36:055818,2.21932
12:45:36:323435,2.21932
12:45:36:594132,2.21932
12:45:36:860403,2.22423
12:45:37:144328,2.22423
12:45:37:411588,2.21932
12:45:37:698282,2.21932
12:45:37:951326,2.22423
12:45:38:216199,2.22423
12:45:38:482013,2.22423
12:45:38:801493,2.22423
12:45:39:034751,2.21932
12:45:39:304419,2.21932
12:45:39:570536,2.22423
12:45:39:880288,2.22423
12:45:40:124450,2.21932
12:45:40:389470,2.21932
12:45:40:674929,2.22423
12:45:41:009894,2.22423
12:45:41:195607,2.21932
12:45:41:474518,2.21932
12:45:41:775101,2.22423
12:45:42:006201,2.22423
12:45:42:275858,2.22423
