time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1708.0
100,9.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
200,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1708.0
300,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
400,,,,,,,,,
500,,,,,,,,,1708.0
600,6.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1708.0
700,7.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
800,,,,,,,,,
900,,,,,,,,,
1000,,,,,,,,,1708.0
1100,9.0,0.0,6.0,10.0,0.0,1.0,0.0,0.0,1708.0
1200,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
1300,5.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1708.0
1400,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
1500,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1708.0
1600,,,,,,,,,
1700,,,,,,,,,1708.0
1800,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
1900,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
2000,6.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
2100,3.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1708.0
2200,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1708.0
2300,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
2400,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
2500,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
2600,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1708.0
2700,,,,,,,,,
2800,,,,,,,,,1708.0
2900,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
3000,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
3100,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,1708.0
3200,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1708.0
3300,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
3400,,,,,,,,,
3500,,,,,,,,,1708.0
3600,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
3700,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1708.0
3800,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
3900,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1708.0
4000,,,,,,,,,
4100,,,,,,,,,1708.0
4200,6.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,1708.0
4300,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1708.0
4400,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
4500,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
4600,,,,,,,,,
4700,,,,,,,,,1708.0
4800,4.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1708.0
4900,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
5000,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1708.0
5100,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
5200,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
5300,,,,,,,,,
5400,,,,,,,,,1708.0
5500,4.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,1708.0
5600,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1708.0
5700,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
5800,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
5900,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1708.0
6000,2.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,1708.0
6100,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1708.0
6200,5.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1708.0
6300,,,,,,,,,
6400,,,,,,,,,1708.0
6500,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
6600,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
6700,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
6800,3.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1708.0
6900,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
7000,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
7100,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
7200,,,,,,,,,
7300,,,,,,,,,1708.0
7400,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1708.0
7500,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1708.0
7600,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
7700,,,,,,,,,
7800,,,,,,,,,1708.0
7900,5.5,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1708.0
