time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,
100,43.0,3.0,40.0,1.0,0.0,3.0,1.0,0.0,
200,53.0,1.0,36.0,5.0,0.0,2.0,0.5,0.0,
300,38.0,0.0,32.0,9.0,0.0,2.0,0.5,0.0,
400,32.0,0.0,21.0,2.0,0.0,2.0,1.0,0.0,
500,57.5,2.0,39.0,3.0,0.0,2.0,0.0,0.0,
600,45.5,1.0,24.0,6.0,0.0,2.0,0.0,0.0,
700,29.0,0.0,21.0,9.0,0.0,2.0,1.0,0.0,
800,41.0,1.0,34.0,9.0,0.0,2.0,0.0,0.0,
900,26.0,0.5,26.0,17.0,0.0,2.0,1.0,0.0,
1000,32.0,1.5,26.0,10.0,0.0,2.0,1.0,0.0,
1100,34.0,2.0,27.0,4.0,0.0,3.0,0.0,0.0,
1200,29.0,2.0,24.0,3.0,0.0,2.0,1.0,0.0,
1300,49.0,0.0,36.5,16.0,0.0,3.0,1.0,0.0,
1400,27.0,0.0,29.5,21.0,0.0,2.0,0.0,0.0,
1500,23.0,0.5,29.0,25.5,1.0,2.0,1.0,0.0,
1600,30.0,0.5,33.5,38.5,0.0,2.5,0.5,0.0,
1700,21.0,0.0,23.5,23.0,0.0,1.5,0.5,0.0,
1800,20.0,0.0,17.5,31.0,0.0,1.5,0.5,0.0,
1900,25.0,0.0,29.5,36.5,0.0,2.0,0.5,0.0,
2000,25.0,1.0,24.5,31.5,0.0,1.5,0.5,0.0,
2100,20.5,0.0,25.0,26.0,0.0,1.5,0.5,0.0,
2200,,,,,,,,,
2300,,,,,,,,,
2400,,,,,,,,,
2500,,,,,,,,,
2600,,,,,,,,,
2700,36.0,0.0,46.5,323.0,0.0,3.5,1.5,0.0,
2800,20.0,0.0,25.5,29.0,0.0,1.5,0.5,0.0,
2900,22.0,0.0,21.5,29.5,0.0,1.5,0.0,0.0,
3000,19.0,0.0,20.5,20.5,0.0,1.5,1.0,0.0,
3100,20.0,2.0,23.5,26.0,0.0,1.5,0.0,0.0,
3200,24.0,1.0,27.0,32.0,0.0,2.0,0.5,0.0,
3300,23.5,0.0,28.0,28.5,0.0,1.5,0.5,0.0,
3400,29.0,0.0,31.5,33.0,0.0,1.5,0.5,0.0,
3500,18.5,0.0,20.0,35.5,0.0,1.5,0.5,0.0,
3600,16.0,0.0,17.0,24.0,0.0,1.0,0.0,0.0,
3700,,,,,,,,,
3800,,,,,,,,,
3900,29.5,0.0,34.5,37.0,0.0,2.0,0.0,0.0,
4000,15.5,0.0,20.0,27.5,0.0,1.5,0.0,0.0,
4100,20.5,0.0,21.0,33.0,0.0,1.5,1.0,0.0,
4200,23.5,2.0,25.0,28.0,0.0,1.5,0.0,0.0,
4300,22.0,4.0,22.0,9.0,1.0,2.0,0.0,0.0,
4400,25.5,0.0,26.5,31.0,0.0,1.5,1.0,0.0,
4500,23.5,0.0,26.5,32.0,0.0,1.5,0.0,0.0,
4600,21.5,0.0,24.5,29.0,0.0,1.5,0.5,0.0,
4700,29.0,0.0,24.5,27.0,0.0,2.0,0.5,0.0,
4800,22.5,0.0,24.0,31.0,0.0,1.5,0.0,0.0,
4900,13.0,0.0,10.0,26.0,0.0,1.0,0.0,0.0,
5000,20.5,0.0,28.5,46.5,0.0,1.5,1.0,0.0,
5100,30.5,0.0,34.5,39.5,0.0,2.0,0.0,0.0,
5200,21.0,0.0,25.0,26.0,0.0,1.5,1.0,0.0,
5300,22.5,0.0,23.5,24.5,0.0,1.5,0.0,0.0,
5400,23.5,0.0,28.5,29.5,0.0,1.5,0.0,0.0,
5500,18.5,0.0,24.0,27.5,0.0,1.5,0.5,0.0,
5600,20.5,0.0,20.0,34.5,0.0,1.5,0.5,0.0,
5700,10.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,
5800,37.0,0.0,34.5,57.0,0.0,2.5,0.5,0.0,
5900,23.0,0.0,26.5,31.0,0.0,1.5,0.5,0.0,
6000,18.0,0.0,24.5,24.0,0.0,1.5,0.0,0.0,
6100,28.0,0.0,27.5,36.0,0.0,2.0,1.0,0.0,
6200,16.0,1.0,18.0,24.0,0.0,1.5,0.0,0.0,
6300,18.0,0.0,18.5,27.0,0.0,0.5,0.0,0.0,
6400,25.5,0.0,27.0,30.5,0.0,2.0,0.5,0.0,
6500,21.0,0.0,24.5,29.5,0.0,1.5,0.5,0.0,
6600,26.5,0.0,24.0,32.0,0.0,2.0,0.0,0.0,
6700,15.0,0.0,22.0,25.0,0.0,1.0,1.0,0.0,
6800,29.0,0.0,25.0,75.0,0.0,2.0,0.0,0.0,
6900,14.0,0.0,17.0,22.0,0.0,1.0,0.0,0.0,
7000,19.5,0.0,21.0,23.0,0.0,1.5,1.0,0.0,
7100,19.0,0.0,28.5,30.0,0.0,1.0,0.0,0.0,
7200,23.5,0.0,25.5,31.0,0.0,2.0,0.0,0.0,
7300,21.0,0.0,23.0,26.0,1.0,0.5,1.0,0.0,
7400,24.0,0.0,21.5,26.0,0.0,1.5,0.0,0.0,
7500,30.5,0.0,34.0,34.5,0.0,2.0,0.5,0.0,
7600,23.5,0.0,22.5,31.5,0.0,1.5,0.5,0.0,
7700,12.0,0.0,18.0,20.0,0.0,1.0,0.0,0.0,
7800,15.0,0.0,16.0,23.0,0.0,1.0,0.0,0.0,
7900,20.5,0.0,24.5,81.5,0.0,2.0,1.0,0.0,
8000,18.5,0.0,19.5,27.5,0.0,1.0,0.0,0.0,
