,time,VSZ,RSS
0,17:55:05:524563,,
1,17:55:05:622319,0.0002491586951653968,0.002093600025767417
2,17:55:05:772917,0.0,0.0
3,17:55:05:865358,0.0,0.0
4,17:55:05:998874,0.0,0.0
5,17:55:06:149309,0.005940481670902331,-0.007521213679609118
6,17:55:06:293894,-0.0004074851894806386,-0.020726731005894172
7,17:55:06:383339,0.0,0.0
8,17:55:06:479208,0.012565067419253673,-0.005456710099874362
9,17:55:06:586594,0.005930500113035642,0.02134805307086096
10,17:55:06:724466,-0.0005910929678408783,-0.006153345271040167
11,17:55:06:853917,0.0035332532421525897,0.006453515036362489
12,17:55:06:997892,0.0,0.0
13,17:55:07:141035,0.0,0.0
14,17:55:07:291189,0.0,0.0
15,17:55:07:438927,0.0,0.0
16,17:55:07:573227,0.0,0.0
17,17:55:07:733567,0.0,0.0
18,17:55:07:875353,0.0,0.0
19,17:55:08:014165,0.0,0.0
20,17:55:08:155143,0.0,0.0
21,17:55:08:298595,0.0,0.0
22,17:55:08:443855,0.0,-0.003938417472252098
23,17:55:08:588868,-0.007956362788042126,-0.04512776942683483
24,17:55:08:733098,0.0,0.0
25,17:55:08:876656,0.0,0.0
26,17:55:09:030437,0.0,0.0
27,17:55:09:181358,0.0,0.0
28,17:55:09:328796,0.0,0.0
29,17:55:09:468106,0.0,0.0
30,17:55:09:612921,0.0,0.0
31,17:55:09:764028,0.0,0.0
32,17:55:09:914747,0.0,0.0
33,17:55:10:046865,0.0005786159629932452,0.0026350912015331573
34,17:55:10:177557,0.0,0.0022527134958016948
35,17:55:10:313941,0.0,0.0
36,17:55:10:456315,0.0,0.0
37,17:55:10:609922,0.0,0.0
38,17:55:10:746922,0.0,0.0
39,17:55:10:877031,0.0,0.0
40,17:55:11:016546,0.0,0.0
41,17:55:11:157577,0.0,0.0
42,17:55:11:295279,0.0,0.0
43,17:55:11:423979,0.0,0.0
44,17:55:11:563462,0.0,0.0
45,17:55:11:702707,0.0,0.0
46,17:55:11:841405,-0.011234738938436184,-0.009535485628660911
47,17:55:11:982050,0.0,0.0
48,17:55:12:124942,0.0,0.0
49,17:55:12:240432,0.0,0.0
50,17:55:12:377027,0.0,0.0
51,17:55:12:518063,0.0,0.0
52,17:55:12:654537,0.0,0.0
53,17:55:12:796666,0.0,0.0
54,17:55:12:935463,0.0,0.0
55,17:55:13:075663,0.0,0.0
56,17:55:13:209300,0.0,0.0
57,17:55:13:360804,0.0,0.0
58,17:55:13:503485,0.0,0.0
59,17:55:13:650143,0.0,0.0
60,17:55:13:786282,0.0,0.0
61,17:55:13:924138,0.0,0.0
62,17:55:14:069886,0.0,0.0
63,17:55:14:211736,0.0,0.0
64,17:55:14:359906,0.0,0.0
65,17:55:14:499413,0.0,0.0
66,17:55:14:632457,0.0,0.0
67,17:55:14:777656,0.0,0.0
68,17:55:14:921858,0.0,0.0
69,17:55:15:069688,0.0,0.0
70,17:55:15:220102,0.0,0.0
71,17:55:15:359540,0.0,0.0
