,time,VSZ,RSS
0,17:58:37:185180,,
1,17:58:37:345171,0.00022746184255617585,0.0013066731493862616
2,17:58:37:446575,0.0,0.0
3,17:58:37:543602,0.0,0.0
4,17:58:37:682315,0.0,0.0
5,17:58:37:796009,0.0,0.0
6,17:58:37:951242,0.0016638360344281011,-0.04931565051136533
7,17:58:38:043261,0.0,0.0
8,17:58:38:127749,0.0,0.0
9,17:58:38:284871,0.019257517932683488,0.030326246568345816
10,17:58:38:424559,-9.022497032440402e-05,0.0009294832073367676
11,17:58:38:569231,0.0003299148143030006,0.0081409026187087
12,17:58:38:712094,0.0,0.0
13,17:58:38:861008,0.0,0.0
14,17:58:39:007348,0.0,0.0
15,17:58:39:148415,0.0,0.0
16,17:58:39:289256,0.0,0.0
17,17:58:39:429893,0.0,0.0
18,17:58:39:563295,0.0,0.0
19,17:58:39:701625,0.0,0.0
20,17:58:39:838186,0.0,0.0
21,17:58:39:970507,0.0,0.0
22,17:58:40:114539,0.0,0.0007061930056189158
23,17:58:40:252059,0.0,0.0
24,17:58:40:396114,-0.007306471526748126,-0.042863279332351456
25,17:58:40:548073,0.0,0.0
26,17:58:40:693422,0.0,0.0
27,17:58:40:834890,0.0,0.0
28,17:58:40:977154,0.0,0.0
29,17:58:41:121514,0.0,0.0
30,17:58:41:222173,0.0,0.0
31,17:58:41:363309,0.0,0.0
32,17:58:41:499383,0.0,0.0
33,17:58:41:644904,0.0,0.0
34,17:58:41:784102,0.0005366848211902919,0.004584067959608973
35,17:58:41:929213,0.0,0.0
36,17:58:42:070914,0.0,0.0
37,17:58:42:207489,0.0,0.0
38,17:58:42:355003,0.0,0.0
39,17:58:42:502417,0.0,0.0
40,17:58:42:655399,0.0,0.0
41,17:58:42:802137,0.0,0.0
42,17:58:42:943423,0.0,0.0
43,17:58:43:086528,0.0,0.0
44,17:58:43:232881,0.0,0.0
45,17:58:43:374796,0.0,0.0
46,17:58:43:520358,-0.007356300961257389,-0.009700682877018307
47,17:58:43:648503,0.0,0.0
48,17:58:43:796282,0.0,0.0
49,17:58:43:959228,0.0,0.0
50,17:58:44:096603,0.0,0.0
51,17:58:44:232249,0.0,0.0
52,17:58:44:377977,0.0,0.0
53,17:58:44:521081,0.0,0.0
54,17:58:44:662338,0.0,0.0
55,17:58:44:804590,0.0,0.0
56,17:58:44:957149,0.0,0.0
57,17:58:45:100712,0.0,0.0
58,17:58:45:243308,0.0,0.0
59,17:58:45:394811,0.0,0.0
60,17:58:45:550895,0.0,0.0
61,17:58:45:692731,0.0,0.0
62,17:58:45:840115,0.0,0.0
63,17:58:45:980470,0.0,0.0
64,17:58:46:109512,0.0,0.0
65,17:58:46:252364,0.0,0.0
66,17:58:46:398464,0.0,0.0
67,17:58:46:541535,0.0,0.0
68,17:58:46:682972,0.0,0.0
69,17:58:46:827401,0.0,0.0
70,17:58:46:969885,0.0,0.0
