time,w
18:44:01:164328,1.0748600000000001
18:44:01:423130,1.0748600000000001
18:44:01:714625,1.0748600000000001
18:44:02:006010,1.0748600000000001
18:44:02:237893,1.0748600000000001
18:44:02:506507,1.0748600000000001
18:44:02:781089,1.0748600000000001
18:44:03:126198,1.0748600000000001
18:44:03:333676,1.0748600000000001
18:44:03:603681,1.0748600000000001
18:44:03:929059,1.0748600000000001
18:44:04:198731,1.0748600000000001
18:44:04:413662,1.0748600000000001
18:44:04:687495,1.0796800000000002
18:44:04:986797,1.0796800000000002
18:44:05:225362,1.0748600000000001
18:44:05:496603,1.0748600000000001
18:44:05:755659,1.0748600000000001
18:44:06:067360,1.0748600000000001
18:44:06:305236,1.07263
18:44:06:580523,1.07263
18:44:06:850657,1.0748600000000001
18:44:07:203125,1.0748600000000001
18:44:07:386569,1.0748600000000001
18:44:07:665756,1.0748600000000001
18:44:07:945166,1.0748600000000001
18:44:08:272667,1.0748600000000001
18:44:08:479304,1.0796800000000002
18:44:08:751598,1.0796800000000002
18:44:09:085557,1.0748600000000001
