time,w
18:49:50:530797,1.0748600000000001
18:49:50:855674,1.0748600000000001
18:49:51:101265,1.0748600000000001
18:49:51:337111,1.0748600000000001
18:49:51:613521,1.0748600000000001
18:49:51:904401,1.0748600000000001
18:49:52:206855,1.0748600000000001
18:49:52:420923,1.07263
18:49:52:733761,1.07263
18:49:53:025393,1.0748600000000001
18:49:53:240417,1.0748600000000001
18:49:53:504147,1.0748600000000001
18:49:53:785081,1.0748600000000001
18:49:54:083149,1.07744
18:49:54:328526,1.07744
18:49:54:644772,1.07263
18:49:54:875278,1.07263
18:49:55:200018,1.0748600000000001
18:49:55:401349,1.0748600000000001
18:49:55:672689,1.0748600000000001
18:49:55:998293,1.0748600000000001
18:49:56:276875,1.0796800000000002
18:49:56:482932,1.0796800000000002
18:49:56:761258,1.07744
18:49:57:065419,1.07744
18:49:57:349136,1.0748600000000001
18:49:57:578905,1.0748600000000001
18:49:57:861398,1.0748600000000001
18:49:58:174487,1.0748600000000001
18:49:58:409364,1.0796800000000002
