,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.4355,vimeo
1,100,0.8933333333333333,,0.9090909090909091,,,0.9444444444444444,0.9166666666666666,0.9411764705882353,,,vimeo
2,200,0.9841269841269841,,0.8333333333333334,,,0.5882352941176471,0.7777777777777778,1.0,,,vimeo
3,300,0.7058823529411765,0.5263157894736842,0.4666666666666667,0.6,0.7142857142857143,0.5,,1.0,0.6666666666666666,1.4355,vimeo
4,400,0.6586826347305389,0.8,,0.9166666666666666,0.7272727272727273,0.6666666666666666,,,0.875,,vimeo
5,500,0.7516778523489933,,,0.6363636363636364,0.5454545454545454,,0.7692307692307693,,0.8461538461538461,,vimeo
6,600,0.7440476190476191,,0.6666666666666666,0.9,0.7272727272727273,,0.9166666666666666,0.16666666666666666,0.25,0.98903,vimeo
7,700,0.6862745098039216,0.8333333333333334,0.8181818181818182,,0.7272727272727273,0.6428571428571429,,0.2,0.3,,vimeo
8,800,0.6149068322981367,0.7,0.7857142857142857,,,0.8181818181818182,,0.4,0.18181818181818182,0.98903,vimeo
9,900,0.6242424242424243,0.8181818181818182,,0.8181818181818182,,1.0,0.8333333333333334,0.8333333333333334,,,vimeo
10,1000,0.8135593220338984,1.0,,0.9166666666666666,0.9090909090909091,0.8461538461538461,0.875,0.9285714285714286,,,vimeo
11,1100,0.9333333333333333,0.8,0.9285714285714286,1.0,0.9166666666666666,0.8181818181818182,,1.0,0.9166666666666666,0.994,vimeo
12,1200,0.8764044943820225,0.7777777777777778,0.9,0.5555555555555556,0.8181818181818182,,,,0.9166666666666666,,vimeo
13,1300,0.8,,0.5625,,,,0.75,,,,vimeo
14,1400,0.6868686868686869,,,,,0.8333333333333334,,1.0,,0.994,vimeo
15,1500,0.8780487804878049,0.8,,0.9333333333333333,0.8461538461538461,0.6666666666666666,,0.9166666666666666,1.0,,vimeo
16,1600,0.8596491228070176,0.75,1.0,,0.6,0.8461538461538461,0.9166666666666666,1.0,1.0,1.44045,vimeo
17,1700,0.8461538461538461,0.8181818181818182,0.7777777777777778,,,0.9,0.8823529411764706,,0.9166666666666666,,vimeo
18,1800,0.9044943820224719,0.8571428571428571,0.8,0.9333333333333333,,,1.0,,,,vimeo
19,1900,0.8725490196078431,,0.9,,0.8333333333333334,,,0.7777777777777778,,1.44045,vimeo
20,2000,0.8650793650793651,,0.9333333333333333,,,,,1.0,0.9375,,vimeo
21,2100,0.9836065573770492,0.9285714285714286,0.7777777777777778,0.9411764705882353,,,0.9333333333333333,,,,vimeo
22,2200,0.8961748633879781,0.8666666666666667,,0.9285714285714286,0.8666666666666667,,0.9230769230769231,,,1.4355,vimeo
23,2300,0.9119170984455959,,,,,,,,,,vimeo
24,2400,0.8260869565217391,,,,,0.5238095238095238,,,,,vimeo
25,2500,0.42857142857142855,0.7,,,,0.9090909090909091,,0.18181818181818182,0.4090909090909091,1.4355,vimeo
26,2600,0.6275862068965518,,0.8333333333333334,,0.75,0.6,0.8333333333333334,0.25,0.1111111111111111,,vimeo
27,2700,0.6387096774193548,,0.9166666666666666,0.7142857142857143,0.75,0.7272727272727273,0.8333333333333334,0.6666666666666666,0.16666666666666666,1.16064,vimeo
28,2800,0.7266666666666667,0.8333333333333334,0.9090909090909091,1.0,0.9,0.9230769230769231,0.8571428571428571,,0.7272727272727273,,vimeo
29,2900,0.8240740740740741,0.8666666666666667,,,0.9166666666666666,,,,,,vimeo
30,3000,0.8450704225352113,,,,0.75,,,0.7142857142857143,,1.16064,vimeo
31,3100,0.7692307692307693,,0.9285714285714286,0.8181818181818182,1.0,0.8,0.8484848484848485,,0.75,,vimeo
32,3200,0.746031746031746,0.7692307692307693,0.8181818181818182,0.9090909090909091,,0.7333333333333333,,,0.16666666666666666,,vimeo
33,3300,0.6375838926174496,0.8,0.9,0.7777777777777778,,,,,,0.85656,vimeo
34,3400,0.6226415094339622,,,,0.8,,,,,,vimeo
35,3500,0.6595744680851063,,,,0.5,0.47619047619047616,,,0.16666666666666666,0.85656,vimeo
36,3600,0.4139194139194139,0.7777777777777778,0.8333333333333334,0.631578947368421,0.7,0.7,,,0.2,,vimeo
37,3700,0.6691729323308271,1.0,0.7,0.7,,0.7272727272727273,,0.1111111111111111,,,vimeo
38,3800,0.6209150326797386,0.8181818181818182,0.7777777777777778,0.8333333333333334,,0.7272727272727273,0.7857142857142857,0.2727272727272727,,0.8316600000000001,vimeo
39,3900,0.6595744680851063,0.8,0.8181818181818182,0.8888888888888888,0.8529411764705882,,0.8333333333333334,0.3,,,vimeo
40,4000,0.6887417218543046,0.8333333333333334,,0.7692307692307693,0.8928571428571429,,0.8,0.2,,,vimeo
41,4100,0.68,,,0.75,,0.75,0.8,0.2727272727272727,0.09090909090909091,0.8316600000000001,vimeo
42,4200,0.6277777777777778,,0.9230769230769231,0.75,,0.7272727272727273,0.6,0.1111111111111111,0.23076923076923078,,vimeo
43,4300,0.6408163265702701,0.7272727272727273,0.9090909090909091,,0.8461538461538461,0.7142857142857143,0.7272727272727273,0.18181818181818182,0.23076923076923078,,vimeo
44,4400,0.6275303643339094,0.7857142857142857,0.9230769230769231,,0.8,0.5882352941176471,,,,0.6387200000000001,vimeo
45,4500,0.6862745098039216,,,0.9090909090909091,0.75,0.6666666666666666,,,,,vimeo
46,4600,0.48292682926829267,,,0.5,0.5714285714285714,0.7,0.7333333333333333,0.2,0.21428571428571427,0.6387200000000001,vimeo
47,4700,0.656441717791411,0.7857142857142857,0.9166666666666666,0.9230769230769231,0.7857142857142857,0.9090909090909091,0.7777777777777778,0.25,0.09090909090909091,,vimeo
48,4800,0.64,0.7272727272727273,0.8181818181818182,0.6666666666666666,0.7272727272727273,0.8,0.8181818181818182,0.16666666666666666,0.2222222222222222,,vimeo
49,4900,0.6474820143884892,1.0,0.7,0.8333333333333334,0.7,,0.8,,0.16666666666666666,0.6287400000000001,vimeo
50,5000,0.6536312849162011,0.8181818181818182,0.8,0.9090909090909091,,,0.8461538461538461,,,,vimeo
51,5100,0.888235294117647,0.7333333333333333,0.7857142857142857,0.8181818181818182,,0.9,,0.3,,,vimeo
52,5200,0.6986301369863014,,0.7692307692307693,0.6666666666666666,0.8888888888888888,0.9230769230769231,,0.3333333333333333,0.39285714285714285,0.6287400000000001,vimeo
53,5300,0.6582278481012658,,,,0.7,0.7692307692307693,0.7142857142857143,0.09090909090909091,0.125,,vimeo
54,5400,0.6433566433566433,0.8,,,0.8181818181818182,0.7272727272727273,0.8333333333333334,,0.2222222222222222,1.0238200000000002,vimeo
55,5500,0.65625,0.8,0.6923076923076923,0.7692307692307693,1.0,,0.8888888888888888,,0.0,,vimeo
56,5600,0.6451612903225806,0.8181818181818182,0.8333333333333334,0.9090909090909091,0.8333333333333334,,0.7272727272727273,0.25,0.2222222222222222,,vimeo
57,5700,0.6643356643356644,0.8461538461538461,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.8333333333333334,0.7777777777777778,0.18181818181818182,,1.0238200000000002,vimeo
58,5800,0.6666666666666666,0.8,0.7142857142857143,0.8461538461538461,0.625,0.8,0.8333333333333334,0.1,,,vimeo
59,5900,0.6615384615384615,0.8333333333333334,0.75,0.8333333333333334,0.9230769230769231,0.9,0.8,0.09090909090909091,0.15384615384615385,,vimeo
60,6000,0.6688311688311688,0.9,0.9090909090909091,,0.7777777777777778,0.8181818181818182,0.9090909090909091,0.1111111111111111,0.1111111111111111,0.54391,vimeo
61,6100,0.6733333333333333,0.7777777777777778,0.8181818181818182,,0.7692307692307693,0.75,0.6666666666666666,0.1111111111111111,0.125,,vimeo
62,6200,0.6594202898550725,0.8888888888888888,0.9090909090909091,0.8181818181818182,,0.8181818181818182,0.75,0.3333333333333333,0.08333333333333333,0.54391,vimeo
63,6300,0.64375,0.9,0.9,0.7142857142857143,,0.8181818181818182,0.8181818181818182,0.125,0.09090909090909091,,vimeo
64,6400,0.6418918918918919,0.7777777777777778,0.8181818181818182,0.7,0.7931034482758621,,,,0.2,,vimeo
65,6500,0.6518518518518519,,,,,,,,,0.55389,vimeo
66,6600,,,,,,0.7,0.6190476190476191,0.3,,,vimeo
67,6700,,0.3333333333333333,0.7857142857142857,0.6,0.7692307692307693,0.7,0.9090909090909091,0.3333333333333333,0.09523809523809523,,vimeo
68,6800,0.6562499999571482,0.9090909090909091,,0.75,0.7777777777777778,,,0.2222222222222222,0.08333333333333333,0.55389,vimeo
69,6900,0.6056338028169014,0.75,,0.6666666666666666,,,,,0.4,,vimeo
70,7000,0.5838150289017341,,0.6666666666666666,0.7,,0.7,0.7857142857142857,,0.6,,vimeo
71,7100,0.7518248175182481,,0.75,0.7272727272727273,0.8181818181818182,0.7142857142857143,0.6666666666666666,0.16666666666666666,0.375,0.5838300000000001,vimeo
72,7200,0.6301369863013698,0.7142857142857143,0.8888888888888888,,0.8181818181818182,0.6,0.7857142857142857,0.2,0.2,,vimeo
73,7300,0.6242038216560509,0.9,0.875,,0.8888888888888888,0.8181818181818182,0.6666666666666666,0.2727272727272727,,,vimeo
74,7400,0.6380368098159509,0.8333333333333334,0.8888888888888888,0.8,0.7272727272727273,,,0.2222222222222222,,0.5838300000000001,vimeo
75,7500,0.6730769230769231,,0.7857142857142857,0.8181818181818182,,,,,0.16666666666666666,,vimeo
76,7600,0.6642857142857143,,,0.9090909090909091,,0.5882352941176471,0.8333333333333334,,0.1111111111111111,0.70218,vimeo
77,7700,0.5813953488372093,0.7777777777777778,,0.5714285714285714,0.7,0.5833333333333334,0.6470588235294118,0.23529411764705882,0.11764705882352941,,vimeo
78,7800,0.46788990825688076,0.8,0.6666666666666666,0.9090909090909091,0.5555555555555556,0.8333333333333334,0.7777777777777778,0.125,,,vimeo
79,7900,0.671957671957672,0.8181818181818182,1.0,0.7777777777777778,0.875,0.8,0.7777777777777778,0.2,,0.70218,vimeo
80,8000,0.6413793103448275,0.8571428571428571,0.8181818181818182,0.8181818181818182,0.5555555555555556,,0.8181818181818182,,0.1,,vimeo
