,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8
0,0,,,,,,,,,
1,100,0.9818181818181818,0.9375,1.0,,,,,0.9411764705882353,
2,200,0.958041958041958,0.8888888888888888,0.8181818181818182,,,,,1.0,
3,300,0.8796992481203008,0.6363636363636364,0.8333333333333334,0.8333333333333334,0.8461538461538461,0.9090909090909091,0.8,1.0,0.90625
4,400,0.8079470198675497,0.7,0.7142857142857143,0.6363636363636364,0.6,0.7272727272727273,0.75,1.0,
5,500,0.7790055248618785,0.4444444444444444,0.8181818181818182,0.8,0.6666666666666666,0.7272727272727273,0.8333333333333334,0.4444444444444444,
6,600,0.7469135802469136,,0.9166666666666666,0.6363636363636364,0.9,0.7777777777777778,0.8,0.5454545454545454,0.7777777777777778
7,700,0.6710526315789473,,0.7777777777777778,0.8333333333333334,0.9,0.7272727272727273,1.0,,0.09090909090909091
8,800,0.7560975609756098,0.6363636363636364,,,,0.8333333333333334,,,0.45454545454545453
9,900,0.6595744680851063,,,,,,,,
10,1000,,,0.8888888888888888,,,,,,
11,1100,,0.9285714285714286,0.8333333333333334,,,0.7777777777777778,,0.9230769230769231,
12,1200,0.905829596412556,,0.7142857142857143,0.9285714285714286,0.9285714285714286,1.0,0.8666666666666667,0.8181818181818182,
13,1300,0.875,,,0.8333333333333334,0.9090909090909091,0.8888888888888888,0.8181818181818182,0.75,0.8333333333333334
14,1400,0.8394160583941606,0.9230769230769231,,0.8571428571428571,0.8461538461538461,0.8571428571428571,,1.0,1.0
15,1500,0.8742857142857143,0.75,0.8125,,,,,,0.9166666666666666
16,1600,0.8835978835978836,0.9,0.8461538461538461,,,,0.9230769230769231,,
17,1700,0.9148936170212766,0.9285714285714286,0.8333333333333334,0.9285714285714286,,0.8461538461538461,1.0,1.0,
18,1800,0.884393063583815,,,0.75,,0.8125,0.8461538461538461,,0.9285714285714286
19,1900,0.8534031413612565,,,,0.7619047619047619,,,,1.0
20,2000,0.8301886792452831,0.7692307692307693,0.9333333333333333,,,,,0.9230769230769231,
21,2100,0.7,0.9333333333333333,0.9166666666666666,0.9375,,0.7272727272727273,0.8666666666666667,1.0,
22,2200,0.940677966101695,,0.9,0.9166666666666666,,0.9166666666666666,,1.0,0.9230769230769231
23,2300,0.9285714285714286,,,1.0,,0.9166666666666666,,0.9230769230769231,0.9333333333333333
24,2400,0.9393939393939394,0.7037037037037037,,,0.8571428571428571,,0.8823529411764706,,0.8461538461538461
25,2500,0.7724550898203593,0.8,0.8,,0.8,,0.9090909090909091,,0.4
26,2600,0.7232704402515723,,0.5833333333333334,0.9166666666666666,,0.8,,0.4666666666666667,
27,2700,0.6140350877192983,,0.8181818181818182,0.7,,0.75,,0.6,
28,2800,0.7371428571428571,0.9,,0.9,0.8181818181818182,0.75,,,0.7
29,2900,0.6831683168316832,0.9,,0.8181818181818182,0.7692307692307693,,,,0.16666666666666666
30,3000,0.7197452229299363,,0.9166666666666666,0.9166666666666666,,,,0.5,
