,time[ms],pmodel
0,0,1.5137678238952161
1,100,1.5137678238952161
2,200,1.3882538047666673
3,300,1.11853855638565
4,400,0.9447732778582932
5,500,0.8000323807821147
6,600,0.8040251496988974
7,700,1.1544824368301438
8,800,1.1532543966981352
9,900,1.0799652718805466
10,1000,1.0603830252046595
11,1100,1.3139329428739321
12,1200,1.4581523837118464
13,1300,1.409677501387557
14,1400,1.4535506460031207
15,1500,1.3035291629269823
16,1600,1.3010443667029024
17,1700,1.2113233031422963
18,1800,1.2546190843398932
19,1900,1.376278183482027
20,2000,1.3384154931099799
21,2100,1.574913846287688
22,2200,1.48930705904032
23,2300,1.2194674345038297
24,2400,1.3623239334079993
25,2500,1.1846899927858545
26,2600,1.05116590265493
27,2700,1.2535018409311336
28,2800,1.2217614021432546
29,2900,1.397889054575848
30,3000,1.3995545299300698
31,3100,1.3315909081663517
32,3200,1.2442666142874836
33,3300,1.0530394541816266
34,3400,1.0221416186447612
35,3500,1.2361329874713656
36,3600,1.2832548533186956
37,3700,1.0520160559146308
38,3800,1.1129853840846704
39,3900,1.2916856377219874
40,4000,1.1960385130827507
41,4100,1.144521110909091
42,4200,1.1087404726477468
43,4300,0.9104817855619658
44,4400,1.076765544651321
45,4500,1.14449363542094
46,4600,1.0079105499297318
47,4700,0.9479302244905317
48,4800,0.8793455453932238
49,4900,0.8998531950894997
50,5000,1.233386989747412
51,5100,1.20788634542679
52,5200,1.4267900685351371
53,5300,1.0358753644073428
54,5400,1.078711881818978
55,5500,1.1328855836590908
56,5600,1.1473333577493618
57,5700,1.1701144343863636
58,5800,1.0235894746477534
59,5900,0.9523610007630089
60,6000,0.9822852425698329
61,6100,1.038868150590035
62,6200,1.0434785735527963
63,6300,1.0116218335545981
64,6400,1.078780303023116
65,6500,1.1111612158405482
66,6600,1.041351269074105
67,6700,0.9279162216935991
68,6800,0.975016845862353
69,6900,1.004925684517307
70,7000,1.1091503041678323
71,7100,1.22396397327153
72,7200,1.1334645575930735
73,7300,1.0746029352742936
74,7400,1.1307778810714288
75,7500,1.0570153139547802
76,7600,0.97977664184375
77,7700,0.8905320461588366
78,7800,0.8465467779140561
79,7900,
80,8000,
