,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8
0,0,,,,,,,,,
1,100,0.8450704225352113,0.7857142857142857,0.9411764705882353,0.9166666666666666,0.8571428571428571,0.8461538461538461,0.9411764705882353,0.9285714285714286,
2,200,0.9415204678362573,0.9090909090909091,0.8181818181818182,,0.7777777777777778,,0.75,1.0,
3,300,0.8383838383838383,0.625,,,,,0.8333333333333334,1.0,
4,400,0.8509316770186336,,,0.8333333333333334,,0.7857142857142857,0.9230769230769231,,
5,500,0.9642857142857143,,1.0,,1.0,1.0,0.8181818181818182,,1.0
6,600,1.0,0.9285714285714286,0.9166666666666666,,,0.8461538461538461,,0.7857142857142857,1.0
7,700,0.8549222797927462,0.7272727272727273,0.875,0.75,,0.8181818181818182,,,
8,800,0.8797814207650273,1.0,0.75,1.0,0.7857142857142857,,0.8333333333333334,,
9,900,0.8541666666666666,,1.0,0.8571428571428571,,,,1.0,0.9375
10,1000,0.8549222797927462,,,,,0.625,,0.8571428571428571,0.8
11,1100,0.8728323699421965,0.8888888888888888,,,0.9333333333333333,0.8,0.8181818181818182,0.46153846153846156,0.2857142857142857
12,1200,0.8054054054054054,0.8461538461538461,,0.9230769230769231,0.7,0.7272727272727273,0.9230769230769231,,
13,1300,0.7414965986394558,0.875,,0.8333333333333334,0.7272727272727273,0.8333333333333334,0.8181818181818182,,
14,1400,0.6865671641791045,0.7272727272727273,0.8333333333333334,0.8888888888888888,0.8181818181818182,0.8333333333333334,0.7857142857142857,0.18181818181818182,
15,1500,0.6416184971098265,,0.6,0.7272727272727273,0.7692307692307693,0.7777777777777778,0.7777777777777778,0.3,
16,1600,0.6130952380952381,,0.7692307692307693,0.5555555555555556,0.5555555555555556,0.7142857142857143,0.8333333333333334,0.21428571428571427,
17,1700,0.6153846153846154,0.75,0.9230769230769231,0.8333333333333334,,0.7,0.875,0.09090909090909091,
18,1800,0.632258064516129,0.8666666666666667,,,,,0.6666666666666666,0.2,0.08333333333333333
19,1900,0.6526946107784432,0.75,,,0.8333333333333334,,0.6923076923076923,,0.09090909090909091
20,2000,0.635593220338983,,0.6923076923076923,0.8181818181818182,0.75,0.7857142857142857,0.875,,0.1111111111111111
21,2100,0.576271186440678,,0.6923076923076923,0.7857142857142857,0.6153846153846154,0.45454545454545453,0.7777777777777778,0.2727272727272727,0.2
22,2200,0.6179775280898876,0.8,0.6666666666666666,0.6666666666666666,0.8,0.6363636363636364,0.8181818181818182,0.2727272727272727,0.16666666666666666
23,2300,0.6227544910179641,0.8888888888888888,,0.8,0.8181818181818182,0.9090909090909091,0.8333333333333334,0.2,
24,2400,0.6606060606060606,0.75,,0.6666666666666666,0.6,0.8,0.7272727272727273,0.3333333333333333,
25,2500,0.6,0.7692307692307693,0.6923076923076923,0.7,0.8888888888888888,0.6666666666666666,0.8181818181818182,0.4,0.21428571428571427
26,2600,0.6319444444444444,0.6923076923076923,0.8,0.75,0.75,0.6666666666666666,,0.1,0.2
27,2700,0.632183908045977,0.9,0.8,0.8181818181818182,0.8,0.7272727272727273,,,0.15384615384615385
28,2800,0.6466666666666666,0.6666666666666666,0.75,,0.7272727272727273,,0.7,,
29,2900,0.5611510791366906,,0.9285714285714286,,,,0.8333333333333334,0.1935483870967742,
30,3000,0.6330935251798561,,0.5,0.75,,0.7272727272727273,0.6666666666666666,,0.0
31,3100,0.5228758169934641,0.9285714285714286,,0.75,0.5714285714285714,0.5454545454545454,0.7272727272727273,,0.2
32,3200,0.6101694915254238,0.8,,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.16666666666666666,0.15384615384615385
33,3300,0.5652173913043478,0.8461538461538461,0.6666666666666666,0.9,0.6923076923076923,0.8571428571428571,0.7777777777777778,0.16666666666666666,0.0
34,3400,0.6329113924050633,0.9090909090909091,0.75,,,0.5454545454545454,0.8461538461538461,0.2222222222222222,0.18181818181818182
35,3500,0.6122448979591837,0.8461538461538461,0.7,,,,,0.3,0.5
36,3600,0.5897435897435898,,0.7,0.75,0.6666666666666666,,,0.2222222222222222,0.125
37,3700,0.6688741721854304,,0.7777777777777778,0.6666666666666666,0.9,0.6923076923076923,0.8461538461538461,0.1111111111111111,0.1
38,3800,0.6307692307692307,0.7692307692307693,0.6666666666666666,0.7,0.8,0.7,0.7777777777777778,0.3,0.4
39,3900,0.6451612903225806,0.9090909090909091,,0.7857142857142857,0.6666666666666666,0.8461538461538461,0.6,0.2222222222222222,0.1
40,4000,0.6223776223776224,0.7,,0.6666666666666666,0.7272727272727273,0.8181818181818182,0.7,0.3076923076923077,0.2727272727272727
41,4100,0.6174863387978142,0.7,0.6666666666666666,0.7777777777777778,0.7,0.7,0.8333333333333334,0.2727272727272727,0.2
42,4200,0.6417112299465241,0.9090909090909091,0.8181818181818182,,0.7333333333333333,0.7272727272727273,0.8,0.16666666666666666,0.0
43,4300,0.6013513513513513,0.75,0.8181818181818182,,,0.7272727272727273,0.75,0.2,0.3076923076923077
44,4400,0.6598639455782312,0.9,0.7,0.9090909090909091,,0.8,0.7272727272727273,,
45,4500,0.6612903225806451,,0.7,0.8,0.75,,,,
46,4600,0.5769230769230769,,,,,,,,
47,4700,,,,,,,,,
48,4800,,,,,,,,,
49,4900,,,,,,,,,
50,5000,,,,,,,,,
51,5100,,,,,,,,,
52,5200,,,,,0.18032786885245902,,0.2,0.2222222222222222,0.2727272727272727
53,5300,,,,0.6153846153846154,0.7,0.7142857142857143,0.75,0.3333333333333333,0.0
54,5400,0.6091954022988506,,0.8,0.8,,0.7857142857142857,0.9166666666666666,0.1,0.2857142857142857
55,5500,0.6206896551724138,0.7857142857142857,0.6363636363636364,,,,,0.2727272727272727,0.25
56,5600,0.6347305389221557,0.75,,,0.5384615384615384,,,0.15384615384615385,0.1
57,5700,0.6190476190476191,0.7777777777777778,,0.7142857142857143,0.8,0.7692307692307693,0.8571428571428571,0.1,0.0
58,5800,0.6103896103896104,0.8181818181818182,0.7857142857142857,0.75,0.8,0.6363636363636364,0.7272727272727273,,0.18181818181818182
59,5900,0.6308411214953271,0.8181818181818182,0.8,0.8,0.8,0.7,0.8888888888888888,,
60,6000,0.6428571428571429,0.8333333333333334,0.8,,,0.7857142857142857,0.8,0.0,
61,6100,0.6153846153846154,0.8888888888888888,0.5555555555555556,,,,0.5625,0.17647058823529413,0.2
62,6200,0.5,0.6428571428571429,,0.5,0.6153846153846154,,,,0.0
63,6300,0.627906976744186,,,0.8,0.7142857142857143,0.7777777777777778,,,0.2
64,6400,0.5827814569536424,,0.6363636363636364,0.7,0.8181818181818182,0.6,0.75,0.25,0.0
65,6500,0.6448598130841121,0.7692307692307693,0.8333333333333334,0.8,,0.8,0.8333333333333334,0.3333333333333333,0.36363636363636365
66,6600,0.6482758620689655,0.8,0.8888888888888888,0.8,,0.875,0.6666666666666666,0.3076923076923077,0.3333333333333333
67,6700,0.660377358490566,0.7857142857142857,,,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.2222222222222222,
68,6800,0.6236559139784946,,,,0.6363636363636364,0.7272727272727273,0.7,,
69,6900,0.5963302752293578,,0.7419354838709677,0.6923076923076923,0.7272727272727273,0.6363636363636364,0.6923076923076923,,0.3076923076923077
70,7000,0.5696969696969697,0.7692307692307693,,0.6666666666666666,,0.7,,0.16666666666666666,0.0
71,7100,0.6122448979591837,,,0.8,,,,,0.05263157894736842
72,7200,0.5362318840579711,,,,,,0.55,,
