,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.2276,stackoverflow
1,100,0.9142857142857143,0.8571428571428571,,,0.8571428571428571,0.9,0.875,0.95,1.0,,stackoverflow
2,200,0.8955223880597015,,,,,1.0,,,,,stackoverflow
3,300,0.8148148148148148,,0.8181818181818182,0.7857142857142857,,0.7,,,,1.4326,stackoverflow
4,400,0.9333333333333333,0.8,0.9333333333333333,0.875,0.8333333333333334,,0.9333333333333333,1.0,1.0,,stackoverflow
5,500,0.9248554913294798,,,,,,,1.0,,,stackoverflow
6,600,0.9591836734693877,,,,,,,,,1.4326,stackoverflow
7,700,0.5765765765765766,,,0.6666666666666666,,,0.5384615384615384,,0.9523809523809523,,stackoverflow
8,800,0.9047619047619048,,,0.9230769230769231,,0.55,0.7692307692307693,1.0,0.8666666666666667,1.42766,stackoverflow
9,900,0.7936507936507936,0.8125,0.8,,0.9375,0.8181818181818182,,,,,stackoverflow
10,1000,0.8571428571428571,0.9,,,,0.9230769230769231,,,,,stackoverflow
11,1100,0.8321678321678322,0.8461538461538461,,0.9285714285714286,,0.6666666666666666,0.9230769230769231,0.6875,0.6,1.42766,stackoverflow
12,1200,0.7816091954022989,,0.9166666666666666,0.9,0.8,,0.9090909090909091,0.5,0.4444444444444444,,stackoverflow
13,1300,0.7028571428571428,,0.9166666666666666,0.8888888888888888,0.9090909090909091,,0.6923076923076923,0.4166666666666667,0.35714285714285715,,stackoverflow
14,1400,0.6627218934911243,0.75,0.8333333333333334,0.8333333333333334,0.8461538461538461,0.7241379310344828,0.9230769230769231,0.16666666666666666,0.08333333333333333,0.95921,stackoverflow
15,1500,0.656934306569343,0.9166666666666666,0.8461538461538461,0.7272727272727273,0.7,0.8888888888888888,,,,,stackoverflow
16,1600,0.6,,,,,,,,,0.95921,stackoverflow
17,1700,,,,,,,0.5263157894736842,,,,stackoverflow
18,1800,,0.5238095238095238,0.5238095238095238,0.3684210526315789,,,,0.19047619047619047,0.1,,stackoverflow
19,1900,0.627906976744186,,0.9166666666666666,0.7777777777777778,0.42857142857142855,,,0.1111111111111111,0.09090909090909091,0.52894,stackoverflow
20,2000,0.6502732240437158,,0.7777777777777778,0.8,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.2222222222222222,0.2222222222222222,,stackoverflow
21,2100,0.5572519083969466,0.75,0.4444444444444444,0.75,0.6363636363636364,0.625,0.6923076923076923,0.4166666666666667,0.2727272727272727,,stackoverflow
22,2200,0.6176470588235294,0.9166666666666666,0.7692307692307693,0.6363636363636364,0.5454545454545454,0.75,0.8461538461538461,0.2222222222222222,0.2,0.52894,stackoverflow
23,2300,0.6168831168831169,0.8181818181818182,,,0.6923076923076923,0.6666666666666666,0.7692307692307693,0.2727272727272727,0.15384615384615385,,stackoverflow
24,2400,0.6280487804878049,0.8333333333333334,,,,0.75,0.7777777777777778,0.09090909090909091,0.3076923076923077,,stackoverflow
25,2500,0.6277777777777778,0.875,0.6666666666666666,0.8181818181818182,,0.6363636363636364,,0.25,,0.5489,stackoverflow
26,2600,0.6119402985074627,0.7857142857142857,0.8,0.7272727272727273,0.9090909090909091,,,,,,stackoverflow
27,2700,0.6060606060606061,,,0.7272727272727273,0.7692307692307693,,,,,0.5489,stackoverflow
28,2800,0.336283185840708,,,0.5,,0.6,,0.15789473684210525,,,stackoverflow
29,2900,0.5833333333333334,0.3684210526315789,0.3333333333333333,,,,0.8,0.16666666666666666,0.2857142857142857,,stackoverflow
30,3000,0.6193548387096774,0.9,0.6,,0.75,,0.7272727272727273,,0.1,0.5189600000000001,stackoverflow
31,3100,0.6433566433566433,0.8181818181818182,0.8333333333333334,0.8,0.7777777777777778,0.7857142857142857,0.8888888888888888,,0.1111111111111111,,stackoverflow
32,3200,0.6518518518518519,,,0.7857142857142857,0.9,0.8,0.7692307692307693,0.09090909090909091,0.0,,stackoverflow
33,3300,0.6467065868263473,,,0.875,0.9166666666666666,0.9,,0.3333333333333333,0.15384615384615385,0.5189600000000001,stackoverflow
34,3400,0.64375,0.6363636363636364,0.8461538461538461,0.8181818181818182,0.7272727272727273,0.7692307692307693,,0.2857142857142857,0.25,,stackoverflow
35,3500,0.625,0.7272727272727273,0.8181818181818182,0.7,,0.8181818181818182,0.8333333333333334,0.0,,0.5189600000000001,stackoverflow
36,3600,0.625,0.9090909090909091,0.8181818181818182,0.7777777777777778,,0.6363636363636364,0.6666666666666666,,,,stackoverflow
37,3700,0.6075949367088608,0.9090909090909091,0.8666666666666667,0.75,0.8,,,,,,stackoverflow
38,3800,0.6111111111111112,0.7777777777777778,,,,,,,,0.5189600000000001,stackoverflow
39,3900,0.34814814814814815,,,,,,0.5,,0.19047619047619047,,stackoverflow
40,4000,0.6595744680851063,,0.4375,0.47368421052631576,0.3888888888888889,,0.8,0.2,0.07692307692307693,,stackoverflow
41,4100,0.603448275862069,0.8333333333333334,0.7272727272727273,0.7692307692307693,0.75,0.6153846153846154,0.8461538461538461,0.21428571428571427,0.2,0.5189600000000001,stackoverflow
42,4200,0.655367231638418,0.6923076923076923,0.7,0.875,0.8181818181818182,0.8181818181818182,,,,,stackoverflow
43,4300,0.6193548387096774,0.9230769230769231,0.75,0.8461538461538461,0.5,,,,,,stackoverflow
44,4400,0.6235294117647059,0.7272727272727273,0.7,0.8181818181818182,0.7142857142857143,,0.6428571428571429,0.21428571428571427,0.23076923076923078,0.5189600000000001,stackoverflow
45,4500,0.5843373493975904,0.8333333333333334,0.7,,0.6153846153846154,0.6875,0.9166666666666666,0.16666666666666666,0.3076923076923077,,stackoverflow
46,4600,0.6493506493506493,,0.6,,0.7777777777777778,0.8181818181818182,0.8181818181818182,0.0,0.18181818181818182,0.55776,stackoverflow
47,4700,0.6329113924050633,,0.9,0.8571428571428571,,0.8333333333333334,0.7272727272727273,0.2727272727272727,0.1,,stackoverflow
48,4800,0.6190476190476191,0.6363636363636364,,0.7777777777777778,,0.75,0.75,0.18181818181818182,0.23076923076923078,,stackoverflow
49,4900,0.5502958579881657,0.6428571428571429,,,0.7142857142857143,0.6666666666666666,0.8888888888888888,0.5,0.875,0.55776,stackoverflow
50,5000,0.7906976744186046,0.7142857142857143,0.7142857142857143,,0.7333333333333333,,,0.4,0.5,,stackoverflow
51,5100,0.7185929648241206,0.8888888888888888,0.7692307692307693,0.75,0.7272727272727273,,,0.2222222222222222,,,stackoverflow
52,5200,0.6502463054187192,0.8888888888888888,0.75,0.7272727272727273,0.7,0.8461538461538461,0.8461538461538461,,,0.6474000000000001,stackoverflow
53,5300,0.6118421052631579,,,0.7777777777777778,0.75,0.8,0.8,,0.06666666666666667,,stackoverflow
54,5400,0.54375,,,0.625,0.6363636363636364,0.6923076923076923,0.8,0.1,0.125,0.6474000000000001,stackoverflow
55,5500,0.668918918918919,0.78125,0.6923076923076923,0.75,0.7272727272727273,0.7272727272727273,0.7857142857142857,0.25,0.2727272727272727,,stackoverflow
56,5600,0.6375838926174496,,0.8,,0.7,0.875,,0.1111111111111111,,,stackoverflow
57,5700,0.660377358490566,,0.8181818181818182,,0.875,0.6363636363636364,,0.2,,0.6822600000000001,stackoverflow
58,5800,0.6341463414634146,0.8181818181818182,0.8888888888888888,0.9090909090909091,,,0.7777777777777778,0.3333333333333333,0.36363636363636365,,stackoverflow
59,5900,0.6105263157894737,0.8181818181818182,0.8888888888888888,0.8666666666666667,,,0.5833333333333334,0.16666666666666666,0.0,,stackoverflow
60,6000,0.5643564356435643,0.6,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.7058823529411765,0.8181818181818182,0.18181818181818182,0.2727272727272727,0.6822600000000001,stackoverflow
61,6100,0.6619718309859155,0.8181818181818182,,0.7272727272727273,0.8,0.45454545454545453,0.7,0.1,0.2,,stackoverflow
62,6200,0.6335078534031413,0.9166666666666666,,0.8,0.75,0.8888888888888888,0.8181818181818182,0.1111111111111111,0.125,0.7569600000000001,stackoverflow
63,6300,0.6462585034013606,,0.8461538461538461,0.75,0.9166666666666666,0.8181818181818182,0.8,0.3076923076923077,0.23076923076923078,,stackoverflow
64,6400,0.6530612244897959,,0.8,0.9230769230769231,,0.7,0.8181818181818182,0.1,0.2,,stackoverflow
65,6500,0.6117021276595744,0.6666666666666666,0.8333333333333334,0.8181818181818182,,0.8888888888888888,0.8181818181818182,0.0,0.08333333333333333,0.7569600000000001,stackoverflow
66,6600,0.6149425287356322,0.6666666666666666,0.6153846153846154,,0.75,0.8181818181818182,0.9090909090909091,0.2727272727272727,,,stackoverflow
67,6700,0.6611570247933884,0.75,0.8,,0.8,0.6666666666666666,0.8,0.2,,,stackoverflow
68,6800,0.6074074074074074,0.8333333333333334,0.8,0.8181818181818182,0.8461538461538461,0.6,,,0.08333333333333333,0.7221,stackoverflow
69,6900,0.5380116959064327,,,,0.875,,,,0.2,,stackoverflow
70,7000,0.49032258064516127,,,,0.36363636363636365,,0.7272727272727273,0.14285714285714285,,,stackoverflow
71,7100,0.5827814569536424,0.4666666666666667,0.6875,0.5294117647058824,0.7272727272727273,0.5882352941176471,,0.25,,0.7221,stackoverflow
