,time,VSZ,RSS
0,20:10:23:620328,,
1,20:10:23:794625,0.00017986507352341086,0.0015926333468465614
2,20:10:23:909573,0.0,0.0
3,20:10:24:013756,0.0,0.0
4,20:10:24:105990,0.0,0.0
5,20:10:24:243968,0.0,0.0
6,20:10:24:388192,0.0,0.0
7,20:10:24:516512,0.0,0.0
8,20:10:24:656153,0.0,0.0
9,20:10:24:804975,-8.853303527212031e-05,0.00011564370175487504
10,20:10:24:951525,0.0,0.0
11,20:10:25:092070,0.0,0.0
12,20:10:25:243058,0.0,-0.00011563032983552546
13,20:10:25:380865,-0.0034475602838841546,-0.03625430050015899
14,20:10:25:519417,0.0,0.0
15,20:10:25:673388,9.162365445103404e-05,0.0
16,20:10:25:822881,0.014505749551640523,-0.017969101544922705
17,20:10:25:960002,0.009657195554789277,0.009469696969697017
18,20:10:26:048888,-0.005637528594195529,-0.001119651395025123
19,20:10:26:196178,-1.0902866363515784e-05,0.0006967796661516701
20,20:10:26:340425,0.00016354477856039829,0.004329135383870142
21,20:10:26:471863,-0.0005314336171279299,-0.005908063300678168
22,20:10:26:570848,0.0001799654793490646,-3.0322326328824367e-05
23,20:10:26:729658,0.0,0.0
24,20:10:26:877475,0.0,0.0
25,20:10:27:030698,0.0,0.0
26,20:10:27:170849,0.0,0.0
27,20:10:27:317418,0.0,0.0
28,20:10:27:465487,-0.0014830849256958212,-0.006094972405846333
29,20:10:27:615325,-8.736986667901014e-05,-6.1018397046752604e-05
30,20:10:27:773752,0.0,0.0
31,20:10:27:916105,0.0,0.0
32,20:10:28:062294,0.0,0.0
33,20:10:28:211301,0.0,0.0
34,20:10:28:334706,-1.638328140740608e-05,-0.00070175438596487
35,20:10:28:484246,0.0,0.0
36,20:10:28:633574,0.0,0.0
37,20:10:28:780066,0.0,0.0
38,20:10:28:926536,0.0,0.0
39,20:10:29:069707,0.0,0.0
40,20:10:29:215174,0.0,0.0
41,20:10:29:357542,0.0,0.0
42,20:10:29:508204,0.0,0.0
43,20:10:29:656521,0.0,0.0
44,20:10:29:814073,0.0,0.0
45,20:10:29:963177,0.0,0.0
46,20:10:30:134064,0.0,0.0
47,20:10:30:272233,0.0,0.0
48,20:10:30:424123,0.0,0.0
49,20:10:30:570988,0.0,0.0
50,20:10:30:715444,0.0,0.0
51,20:10:30:873888,0.0,0.0
52,20:10:31:039106,0.0,0.0
53,20:10:31:183158,0.0,0.0
54,20:10:31:336188,-0.00528369481815627,-0.0006106497313140835
55,20:10:31:483284,0.0,0.0
56,20:10:31:637395,0.0,0.0
57,20:10:31:750229,0.0,0.0
58,20:10:31:898816,0.0,0.0
59,20:10:32:059030,0.0,0.0
60,20:10:32:210664,0.0,0.0
61,20:10:32:364284,0.0,0.0
62,20:10:32:508431,0.0,0.0
63,20:10:32:659696,0.0,0.0
64,20:10:32:808458,0.0,0.0
65,20:10:32:951412,0.0,0.0
66,20:10:33:100025,0.0,0.0
67,20:10:33:249223,0.0,0.0
68,20:10:33:402144,0.0,0.0
