,time,VSZ,RSS
0,20:04:20:672293,,
1,20:04:20:766724,0.00023630619656733742,0.001979663457212233
2,20:04:20:858291,0.0,0.0
3,20:04:20:953612,0.0,0.0
4,20:04:21:051360,0.0,0.0
5,20:04:21:136408,0.0,0.0
6,20:04:21:296920,0.0,0.0
7,20:04:21:402989,0.0,0.0
8,20:04:21:534497,0.0,-0.00020954946864237822
9,20:04:21:671353,0.0,0.0
10,20:04:21:805216,-9.000014062521267e-05,0.0003593029522725999
11,20:04:21:956980,0.0,0.0
12,20:04:22:105140,-2.8127575431136087e-05,-0.019305597126608842
13,20:04:22:238432,-0.00377482679958252,-0.04071417671295585
14,20:04:22:391516,0.0,0.0
15,20:04:22:490721,0.012988076381183156,0.0046769113295790365
16,20:04:22:581362,0.005125832355457938,0.0020583950851857935
17,20:04:22:668230,0.006599927899947344,0.008279872325632764
18,20:04:22:798445,-0.005730185404556609,-0.0015671524839366846
19,20:04:22:954545,0.0006899226954089066,-0.0005650604300737605
20,20:04:23:104922,5.537727150639604e-05,0.002575619562144693
21,20:04:23:249178,8.859872805455637e-05,0.0
22,20:04:23:393856,0.0,0.0
23,20:04:23:541868,0.0,0.0
24,20:04:23:696536,0.0,0.0
25,20:04:23:852142,0.0,0.0
26,20:04:23:999045,0.0,0.0
27,20:04:24:167946,-0.0015060449432603429,-0.004856041855947901
28,20:04:24:305627,0.0,0.0
29,20:04:24:453747,0.0,0.0
30,20:04:24:595193,0.0,0.0
31,20:04:24:743708,0.0,0.0
32,20:04:24:884066,0.0,0.0
33,20:04:25:022327,0.0,0.0
34,20:04:25:165343,0.0,0.0
35,20:04:25:310797,-1.9408484835059525e-05,-9.444654325652113e-05
36,20:04:25:418834,0.0,0.0
37,20:04:25:563176,0.0,-0.004880198986177975
38,20:04:25:707140,0.0,0.0
39,20:04:25:853254,0.0,0.0
40,20:04:26:007320,0.0,0.0
41,20:04:26:150895,0.0,0.0
42,20:04:26:292850,0.0,0.0
43,20:04:26:430352,0.0,0.0
44,20:04:26:580788,0.0,0.0
45,20:04:26:724553,0.0,0.0
46,20:04:26:864082,0.0,0.0
47,20:04:27:005043,0.0,0.0
48,20:04:27:146295,0.0,0.0
49,20:04:27:288382,0.0,0.0
50,20:04:27:429930,0.0,0.0
51,20:04:27:575236,0.0,0.0
52,20:04:27:720715,0.0,0.0
53,20:04:27:853036,0.0,0.0
54,20:04:28:014183,-0.005351300393722669,-0.0037651078909067826
55,20:04:28:153863,0.0,0.0
56,20:04:28:291728,0.0,0.0
57,20:04:28:438983,0.0,0.0
58,20:04:28:581824,0.0,0.0
59,20:04:28:731463,0.0,0.0
60,20:04:28:879394,0.0,0.0
61,20:04:29:010747,0.0,0.0
62,20:04:29:161789,0.0,0.0
63,20:04:29:295917,0.0,0.0
64,20:04:29:442474,0.0,0.0
65,20:04:29:576368,0.0,0.0
66,20:04:29:729485,0.0,0.0
67,20:04:29:873951,0.0,0.0
68,20:04:30:015298,0.0,0.0
69,20:04:30:167808,0.0,-0.00022231397084515603
70,20:04:30:316438,0.0,0.0
71,20:04:30:471837,0.0,0.0
