,time[ms],cpu_load,cpu_scaling_freq
0,0,,
1,100,0.9047619047619048,
2,200,0.8059701492537313,
3,300,0.7971014492753623,
4,400,0.9189189189189191,
5,500,0.906832298136646,
6,600,0.7819148936170213,
7,700,0.6644295302013423,
8,800,0.6785714285714286,
9,900,0.6987951807228916,
10,1000,0.6587301587301587,
11,1100,0.3983050847457627,
12,1200,0.6453900709219859,
13,1300,0.6265822784810127,
14,1400,0.6434782608695652,
15,1500,0.6794871794871795,
16,1600,0.6483516483516484,
17,1700,0.5487804878048781,
18,1800,0.6482758620689655,
19,1900,0.6106870229007634,
20,2000,0.5483870967741935,
21,2100,0.6538461538461539,
22,2200,0.4,
23,2300,0.6408450704225352,
24,2400,0.643312101910828,
25,2500,0.5755395683453237,
26,2600,0.625,
27,2700,0.6382978723404256,
28,2800,0.6344086021505376,
29,2900,0.64,
30,3000,0.5648854961832062,
31,3100,0.631578947368421,
32,3200,,
33,3300,,
34,3400,0.6242774566473989,
35,3500,0.6111111111111112,
36,3600,0.625,
37,3700,0.6333333333333333,
38,3800,0.5862068965517241,
39,3900,0.6111111111111112,
40,4000,0.6530612244897959,
41,4100,0.6206896551724138,
42,4200,0.6242038216560509,
43,4300,0.43621399176954734,
44,4400,0.6470588235294118,
45,4500,0.6143790849673203,
46,4600,0.6227544910179641,
47,4700,0.6571428571428571,
48,4800,0.6461538461538462,
49,4900,0.6382978723404256,
50,5000,0.6497175141242938,
51,5100,0.6783216783216783,
52,5200,0.722972972972973,
53,5300,0.7670454545454546,
54,5400,0.7777777777777778,
55,5500,0.6036585365853658,
56,5600,0.6515151515151515,
57,5700,0.618421052631579,
58,5800,0.616,
59,5900,0.6892655367231638,
60,6000,0.6457142857142857,
61,6100,0.5755395683453237,
62,6200,0.6329113924050633,
63,6300,0.56,
64,6400,0.4252873563218391,
65,6500,0.6126760563380281,
66,6600,0.6038961038961039,
67,6700,0.6277372262773723,
68,6800,0.5893719806763285,
69,6900,0.5949367088607594,
70,7000,0.6382978723404256,
71,7100,0.5963855421686747,
72,7200,0.6291390728476821,
73,7300,0.5804195804195804,
74,7400,0.5956284153005464,
75,7500,0.6666666666666666,
76,7600,0.6486486486486487,
77,7700,0.625,
78,7800,0.625,
79,7900,0.6375838926174496,
80,8000,0.6196319018404908,
81,8100,0.6862745098039216,
0,0,,
1,100,0.9814814814814816,
2,200,0.8775510204081632,
3,300,0.8404907975460123,
4,400,0.7142857142857143,
5,500,0.7486338797814208,
6,600,0.9482758620689656,
7,700,0.855072463768116,
8,800,0.6684491978609626,
9,900,0.6844919786096256,
10,1000,0.7063492063492064,
11,1100,0.6390532544378699,
12,1200,0.6685082872928176,
13,1300,0.6193181818181818,
14,1400,0.6071428571428571,
15,1500,0.610062893081761,
16,1600,0.577639751552795,
17,1700,0.6348314606741573,
18,1800,0.6283783783783784,
19,1900,0.6392405063291139,
20,2000,0.6217948717948718,
21,2100,0.6036585365853658,
22,2200,0.5460526315789473,
23,2300,0.6397058823529411,
24,2400,0.63125,
25,2500,0.6272189349112426,
26,2600,0.6341463414634146,
27,2700,0.6666666666666666,
28,2800,0.5974025974025974,
29,2900,0.609375,
30,3000,0.6071428571428571,
31,3100,0.6172839506172839,
32,3200,0.5757575757575758,
33,3300,0.6214689265536724,
34,3400,0.6203208556149733,
35,3500,0.627906976744186,
36,3600,0.6142857142857143,
37,3700,0.5950920245398773,
38,3800,0.5842696629213483,
39,3900,0.6140350877192983,
40,4000,0.6440677966101694,
41,4100,0.6092715231788081,
42,4200,0.6262626262626263,
43,4300,0.608433734939759,
44,4400,0.4951456310679612,
45,4500,,
46,4600,,
47,4700,,
48,4800,,
49,4900,,
50,5000,,
51,5100,,
52,5200,,
53,5300,,
54,5400,,
55,5500,,
56,5600,,
57,5700,,
58,5800,0.5851063829787234,
59,5900,0.6369426751592356,
60,6000,0.6153846153846154,
61,6100,0.6176470588235294,
62,6200,0.5913978494623656,
63,6300,0.7122302158273381,
64,6400,0.625,
65,6500,0.6187050359712231,
66,6600,0.6170212765957447,
67,6700,0.35135135135135137,
68,6800,0.5909090909090909,
