time[ms],cpu_load,cpu_scaling_freq
0,,
100,0.9367088607594937,
200,0.972972972972973,
300,0.865546218487395,
400,0.84251968503937,
500,0.8813559322033898,
600,0.7142857142857143,
700,0.9375,
800,0.9012345679012346,
900,0.881578947368421,
1000,0.8547486033519553,
1100,0.9401197604790419,
1200,0.8852459016393442,
1300,0.8882978723404256,
1400,0.831081081081081,
1500,0.9333333333333333,
1600,0.7681159420289855,
1700,0.8232558139534883,
1800,0.8778625954198473,
1900,0.9030303030303031,
2000,0.8554216867469879,
2100,0.8305084745762712,
2200,0.803030303030303,
2300,0.8311688311688312,
2400,0.8444444444444444,
2500,0.921875,
2600,0.8769230769230769,
2700,0.4946236559139785,
2800,0.74,
2900,0.8353658536585366,
3000,0.7592592592592593,
3100,0.7123287671232876,
3200,0.684931506849315,
3300,0.6685082872928176,
3400,0.6946564885496184,
3500,0.8427672955974843,
3600,0.8383233532934131,
3700,0.8409090909090909,
3800,0.6666666666666666,
3900,0.8406593406593407,
4000,0.75,
4100,0.6845637583892618,
4200,0.7759562841530054,
4300,0.6617647058823529,
4400,0.7619047619047619,
4500,0.803030303030303,
4600,0.8379888268156425,
4700,0.7669172932330827,
4800,0.6598639455782312,
4900,0.7005649717514124,
5000,0.7106598984771574,
5100,0.7134502923976608,
5200,0.7044025157232704,
5300,0.7293233082706767,
5400,0.7248322147651006,
5500,0.7153284671532847,
5600,0.695364238410596,
5700,0.7254901960784313,
5800,0.6602564102564102,
5900,0.6918604651162791,
6000,0.697986577181208,
6100,0.7131782945736435,
6200,0.696551724137931,
6300,0.6785714285714286,
6400,0.6918238993710691,
6500,0.7142857142857143,
6600,0.7021276595744681,
6700,0.7333333333333333,
6800,0.6938775510204082,
6900,0.4694835680751174,
7000,0.7175572519083969,
7100,0.7013888888888888,
7200,0.7191011235955056,
7300,0.7039473684210527,
7400,0.7058823529411765,
7500,0.6815286624203821,
7600,0.6979166666666666,
7700,0.7218543046357616,
7800,0.7272727272727273,
7900,0.6888888888888889,
8000,0.49382716049382713,
8100,0.7194244604316546,
