time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,1.0,1996.0
200,1.0,1996.0
300,1.0,1996.0
400,0.4,1132.0
500,0.38461538461538464,1996.0
600,0.09090909090909091,1747.0
700,0.2,1363.0
800,0.45454545454545453,1132.0
900,0.1,1996.0
1000,0.36363636363636365,1747.0
1100,0.3333333333333333,1996.0
1200,0.5454545454545454,1996.0
1300,0.3333333333333333,1996.0
1400,,
1500,,1487.5
1600,,
1700,,1996.0
1800,0.125,1132.0
1900,0.38461538461538464,1996.0
2000,0.3333333333333333,1996.0
2100,0.2727272727272727,1996.0
2200,0.23076923076923078,1843.0
2300,0.2727272727272727,1536.0
2400,0.3,1363.0
2500,0.2,979.0
2600,0.0,1536.0
2700,0.2222222222222222,825.0
2800,,
2900,,1747.0
3000,0.14285714285714285,1747.0
3100,0.09090909090909091,979.0
3200,0.4,1996.0
3300,0.18181818181818182,1747.0
3400,0.0,1996.0
3500,0.3,1843.0
3600,0.3,1996.0
3700,0.2727272727272727,1996.0
3800,0.5,1996.0
3900,0.9,1996.0
4000,1.0,1996.0
4100,1.0,1996.0
4200,0.38461538461538464,1536.0
4300,,
4400,,1996.0
4500,0.18181818181818182,1996.0
4600,0.36363636363636365,1843.0
4700,0.23333333333333334,1410.5
4800,,
4900,,1996.0
5000,0.9333333333333333,1996.0
5100,0.8571428571428571,979.0
5200,0.18181818181818182,1747.0
5300,0.3,1996.0
5400,,
5500,,1871.5
5600,,
5700,,1996.0
5800,0.1,979.0
5900,0.125,1536.0
6000,0.2727272727272727,1996.0
6100,0.1,1843.0
6200,0.2,825.0
6300,0.25,1536.0
6400,0.0,1747.0
6500,0.1111111111111111,1996.0
6600,0.3,1996.0
6700,0.1,1996.0
6800,0.09090909090909091,1747.0
6900,0.1,1996.0
7000,0.36363636363636365,1996.0
7100,0.25,1843.0
7200,0.18181818181818182,1363.0
7300,,
7400,,1996.0
7500,0.09090909090909091,1996.0
7600,0.1,1843.0
7700,0.09090909090909091,1996.0
7800,0.16666666666666666,1996.0
7900,0.07142857142857142,1843.0
