time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,,
200,,1996.0
300,1.0,1996.0
400,0.9285714285714286,1996.0
500,,
600,,1996.0
700,0.9166666666666666,1996.0
800,0.9166666666666666,1996.0
900,,
1000,,1996.0
1100,0.9473684210526315,1996.0
1200,0.9166666666666666,1996.0
1300,,
1400,,1996.0
1500,0.9285714285714286,1996.0
1600,,
1700,,1996.0
1800,1.0,1996.0
1900,,
2000,,1996.0
2100,0.85,1996.0
2200,,
2300,,1996.0
2400,0.875,1996.0
2500,,
2600,,1996.0
2700,0.5833333333333334,1996.0
2800,0.8181818181818182,1996.0
2900,0.5555555555555556,1996.0
3000,,
3100,,1996.0
3200,0.38095238095238093,1363.0
3300,0.7,1996.0
3400,0.7272727272727273,1536.0
3500,0.7,1996.0
3600,,
3700,,1996.0
3800,0.9,1996.0
3900,0.9,1996.0
4000,0.8461538461538461,1996.0
4100,,
4200,,1996.0
4300,0.5,1996.0
4400,,
4500,,1996.0
4600,0.7142857142857143,1996.0
4700,0.4166666666666667,1996.0
4800,0.6363636363636364,1747.0
4900,,
5000,,1996.0
5100,0.5555555555555556,1996.0
5200,0.4,1996.0
5300,0.4,1536.0
5400,0.5833333333333334,1996.0
5500,0.4444444444444444,1996.0
5600,0.5,1843.0
5700,0.5,1996.0
5800,0.3333333333333333,1843.0
5900,0.4444444444444444,1996.0
6000,0.45454545454545453,1843.0
6100,,
6200,,1996.0
6300,,
6400,,1747.0
6500,0.5454545454545454,1996.0
6600,0.5,1996.0
6700,,
6800,,1996.0
6900,0.45454545454545453,1996.0
7000,0.6,1996.0
7100,0.6,1996.0
7200,0.4,1536.0
7300,0.3333333333333333,1996.0
7400,0.4444444444444444,1996.0
7500,0.6,1996.0
7600,0.5,1996.0
7700,0.5,1996.0
7800,0.5,1843.0
7900,0.3333333333333333,1996.0
8000,0.4,1536.0
