time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,1.0,1996.0
200,0.9166666666666666,1996.0
300,,
400,,1996.0
500,0.9285714285714286,1996.0
600,,
700,,1996.0
800,0.75,1996.0
900,1.0,1996.0
1000,0.9230769230769231,1996.0
1100,,
1200,,1996.0
1300,1.0,1996.0
1400,1.0,1996.0
1500,,
1600,,
1700,,1996.0
1800,0.8695652173913043,1996.0
1900,,
2000,,1996.0
2100,0.9285714285714286,1996.0
2200,0.8333333333333334,1996.0
2300,,
2400,,1996.0
2500,0.7,1996.0
2600,0.9090909090909091,1996.0
2700,,
2800,,1996.0
2900,0.5,1996.0
3000,,
3100,,1747.0
3200,0.45454545454545453,1747.0
3300,0.45454545454545453,1996.0
3400,0.4,1996.0
3500,,
3600,,1996.0
3700,0.7857142857142857,1996.0
3800,,
3900,,1996.0
4000,0.8421052631578947,1996.0
4100,0.5454545454545454,1996.0
4200,0.7272727272727273,1996.0
4300,,
4400,,1996.0
4500,0.6428571428571429,1996.0
4600,0.7692307692307693,1996.0
4700,0.75,1363.0
4800,0.42857142857142855,1996.0
4900,0.45454545454545453,1996.0
5000,,
5100,,1996.0
5200,0.4,1996.0
5300,0.45454545454545453,1996.0
5400,0.3,1996.0
5500,0.45454545454545453,1996.0
5600,0.7272727272727273,1996.0
5700,0.4166666666666667,1996.0
5800,,
5900,,1996.0
6000,0.4166666666666667,1996.0
6100,0.2222222222222222,1843.0
6200,0.46153846153846156,1996.0
6300,0.625,1996.0
6400,0.4,1996.0
6500,0.5,1996.0
6600,,
6700,,1996.0
6800,,
6900,,1996.0
7000,0.3684210526315789,1996.0
7100,,
7200,,1996.0
7300,0.5,1996.0
7400,0.4444444444444444,1536.0
7500,0.5,1996.0
7600,0.5,1996.0
7700,0.6666666666666666,1996.0
7800,0.45454545454545453,1996.0
7900,0.5,1363.0
8000,0.5,1996.0
