,time,VSZ,RSS
0,18:38:50:782664,,
1,18:38:50:901741,0.0,0.0
2,18:38:51:079010,0.00022948039481818228,9.703085581214133e-05
3,18:38:51:265891,0.013155722683409365,0.010898741955305491
4,18:38:51:362815,0.01543993173401681,-0.010461321901593212
5,18:38:51:469809,-0.0027630920523029623,0.0011638808961882408
6,18:38:51:606488,-0.007303211449515623,0.0015177446959666607
7,18:38:51:731774,0.0013763358149501137,0.0034822983168891763
8,18:38:51:879776,-0.002853137491049651,0.0004177109440266502
9,18:38:51:975857,4.6771269234691104e-05,0.0010599004335956064
10,18:38:52:072635,-2.200897966375681e-05,0.0006416837782341478
11,18:38:52:171721,0.008187520633872625,0.01987944081056825
12,18:38:52:312669,-0.0021557840504726755,0.003395372233400362
13,18:38:52:442431,-0.0028441255134467047,0.0029765634791327766
14,18:38:52:574653,0.0,0.0
15,18:38:52:690944,0.0,0.0
16,18:38:52:828177,0.0,0.0
17,18:38:52:963626,0.0,0.0
18,18:38:53:110868,0.0,0.0
19,18:38:53:260614,0.0,0.0
20,18:38:53:414238,0.00017826485220462374,-0.020617912592546306
21,18:38:53:549080,0.0,-0.0003189690918949939
22,18:38:53:692997,0.0,0.0
23,18:38:53:822123,-4.935685278772972e-05,0.0011805622028653318
24,18:38:53:957634,-1.0968730890459355e-05,0.0021033845369367032
25,18:38:54:060658,-4.387540481920471e-05,0.00038163083577158474
26,18:38:54:196878,0.0,-0.00015895218718209314
27,18:38:54:319193,0.0,-0.0004769323709897799
28,18:38:54:447333,0.0,-0.0008588878992238369
29,18:38:54:579541,0.0,-3.183800821415783e-05
30,18:38:54:711404,0.0,0.0
31,18:38:54:841169,-0.0028739651120379683,-0.0012417218543046005
32,18:38:54:943002,-0.0005362962555520712,-0.012209506200388964
33,18:38:55:075644,-0.0015409592471313793,-0.011004969986445512
34,18:38:55:200269,0.0,-0.00019579050416052013
35,18:38:55:328168,0.0,0.0
36,18:38:55:451536,0.0,-3.2638140931462445e-05
37,18:38:55:597255,0.0,0.0005548665056465119
38,18:38:55:739221,0.0,0.0
39,18:38:55:887182,0.0,0.0
40,18:38:56:025960,0.0,0.0
41,18:38:56:176995,0.0,0.0
42,18:38:56:328974,0.0,0.0
43,18:38:56:468970,0.0,0.0
44,18:38:56:610608,0.0,0.0
45,18:38:56:752669,0.0,0.0
46,18:38:56:908998,0.0,0.0
47,18:38:57:064397,0.0,0.0
48,18:38:57:217706,0.0,0.0
49,18:38:57:363331,0.0,0.0
50,18:38:57:501387,0.0,0.0
51,18:38:57:648310,0.0,0.0
52,18:38:57:789597,-0.002673280970097891,-0.004436470396346426
53,18:38:57:929680,0.0,0.0
54,18:38:58:079154,0.0,0.0
55,18:38:58:233216,0.0,0.0
56,18:38:58:388030,0.0,0.0
57,18:38:58:523511,0.0,0.0
58,18:38:58:676544,0.0,0.0
59,18:38:58:828621,0.0,0.0
60,18:38:58:971162,0.0,0.0
61,18:38:59:109270,0.0,0.0
62,18:38:59:252647,0.0,0.0
63,18:38:59:389393,0.0,0.0
64,18:38:59:534087,0.0,0.0
65,18:38:59:689494,0.0,0.0
66,18:38:59:840217,0.0,0.0
67,18:38:59:987343,0.0,0.0
68,18:39:00:129934,0.0,0.0
69,18:39:00:277719,0.0,0.0
70,18:39:00:423746,-0.0015474743008732084,0.0
71,18:39:00:579308,0.0,0.0
