,time,VSZ,RSS
0,18:43:22:929238,,
1,18:43:23:097600,0.0001302458598444467,0.002832599525847579
2,18:43:23:287424,0.0,0.0
3,18:43:23:402677,0.003942887701127384,6.140431672352342e-05
4,18:43:23:496855,0.02491402769881268,0.002885825683848653
5,18:43:23:657240,-0.008337080890688964,0.0024183426699726507
6,18:43:23:750416,-0.00219955085714596,6.107616197392751e-05
7,18:43:23:842897,0.0015267507967136051,0.0007939416147551004
8,18:43:23:946195,0.0009592182778634939,0.00012204796485026925
9,18:43:24:047194,-0.003735466023819023,0.00012203307096214644
10,18:43:24:200424,0.0,0.0
11,18:43:24:299009,-5.4498140250602845e-06,0.00042706363248123935
12,18:43:24:437152,0.01339571587784727,0.02588730332967426
13,18:43:24:578840,0.0,0.0
14,18:43:24:686376,0.0,0.0
15,18:43:24:837233,0.0,0.0
16,18:43:24:980262,0.0,0.0
17,18:43:25:120267,0.0,0.0
18,18:43:25:273853,0.0,0.0
19,18:43:25:427261,0.0,0.0
20,18:43:25:571988,-0.00821459589834872,-0.025917669787486997
21,18:43:25:717218,0.0,0.0018307753333537402
22,18:43:25:852874,-2.168938629876216e-05,0.00024365729601316666
23,18:43:25:952059,-2.7112320923117217e-05,3.0449742699723004e-05
24,18:43:26:093588,-3.253566722516421e-05,-0.00033493697095188235
25,18:43:26:234278,0.0,-0.0003350491913131082
26,18:43:26:369772,-4.3382301105676646e-05,-6.093845216326166e-05
27,18:43:26:497779,0.0,-0.0004265951611920338
28,18:43:26:641304,0.0,-0.00012193634922574859
29,18:43:26:770806,0.0,-3.0487804878021052e-05
30,18:43:26:897238,-0.0028416640003470217,-0.0018598127991706903
31,18:43:27:035002,0.0006961250849761846,-0.005956380964017405
32,18:43:27:167203,-0.004097759275664026,-0.029806717266386062
33,18:43:27:309342,0.0,0.0
34,18:43:27:441646,0.0,-0.001298577898837583
35,18:43:27:577422,0.0,-0.0041862235189649155
36,18:43:27:719683,0.0,0.0
37,18:43:27:868751,0.0,0.0
38,18:43:28:015116,0.0,0.0
39,18:43:28:163953,0.0,0.0
40,18:43:28:321101,0.0,0.0
41,18:43:28:471125,0.0,0.0
42,18:43:28:623878,0.0,0.0
43,18:43:28:785249,0.0,0.0
44,18:43:28:951089,0.0,0.0
45,18:43:29:101635,0.0,0.0
46,18:43:29:259401,0.0,0.0
47,18:43:29:429182,0.0,0.0
48,18:43:29:573057,0.0,0.0
49,18:43:29:723227,0.0,0.0
50,18:43:29:854245,-0.003972736549721967,-0.00022292993630568247
51,18:43:29:999106,0.0,0.0
52,18:43:30:144297,0.0,0.0
53,18:43:30:293316,0.0,0.0
54,18:43:30:443225,0.0,0.0
55,18:43:30:581280,0.0,0.0
56,18:43:30:737387,0.0,0.0
57,18:43:30:882520,0.0,0.0
58,18:43:31:024377,0.0,0.0
59,18:43:31:164097,0.0,0.0
60,18:43:31:316939,0.0,0.0
61,18:43:31:476649,0.0,0.0
62,18:43:31:622039,0.0,0.0
63,18:43:31:775827,0.0,0.0
64,18:43:31:921619,0.0,0.0
65,18:43:32:060149,0.0,0.0
66,18:43:32:205110,0.0,0.0
67,18:43:32:355264,0.0,0.0
68,18:43:32:507542,0.0,0.0
69,18:43:32:659166,-0.001490239479292832,-0.0005733762303697931
