time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,
100,,,,,,,,,
200,,,,,,,,,
300,45.5,1.5,31.5,19.0,0.0,2.0,0.5,0.0,
400,38.0,2.5,23.0,16.0,0.0,1.5,0.5,0.0,
500,35.0,0.0,24.5,6.0,0.5,1.5,0.0,0.0,
600,48.0,0.0,30.5,3.0,0.5,2.5,0.0,0.0,
700,34.0,1.0,21.0,3.0,0.0,1.0,1.0,0.0,
800,46.0,3.0,33.0,6.0,0.0,4.0,1.0,0.0,
900,23.5,0.0,24.0,21.5,0.0,1.5,0.0,0.0,
1000,34.0,0.0,30.5,26.5,0.0,2.0,1.0,0.0,
1100,24.5,0.0,26.5,22.0,0.0,1.5,0.0,0.0,
1200,24.5,0.0,21.5,32.0,0.0,2.0,0.5,0.0,
1300,22.5,0.0,28.5,27.0,0.0,2.0,0.5,0.0,
1400,8.0,0.0,15.0,15.0,0.0,1.0,0.0,0.0,
1500,20.0,0.0,30.0,87.0,1.0,2.0,0.0,0.0,
1600,17.0,0.0,22.0,25.0,0.0,1.0,1.0,0.0,
1700,21.0,0.0,23.5,29.5,0.0,1.5,0.0,0.0,
1800,24.0,0.0,25.0,31.0,0.0,1.0,0.0,0.0,
1900,20.0,0.0,25.5,32.5,0.0,1.5,1.0,0.0,
2000,22.5,1.0,26.0,27.0,0.0,1.5,0.0,0.0,
2100,19.5,1.0,15.0,28.0,0.0,1.5,0.0,0.0,
2200,19.0,0.0,22.0,30.0,0.0,1.0,1.0,0.0,
2300,21.5,0.0,26.0,31.0,0.0,1.5,0.0,0.0,
2400,21.5,0.0,19.0,25.0,0.0,1.5,0.0,0.0,
2500,13.0,0.0,15.0,29.0,0.0,1.0,0.0,0.0,
2600,26.0,0.0,31.0,63.0,0.0,1.5,1.0,0.0,
2700,17.0,0.0,21.0,23.0,0.0,1.5,0.0,0.0,
2800,23.0,0.0,24.0,34.0,0.0,1.5,0.5,0.0,
2900,25.0,0.5,24.5,32.0,0.0,1.0,0.5,0.0,
3000,25.5,0.5,24.5,38.5,0.0,2.0,0.0,0.0,
3100,19.5,0.0,22.0,31.5,0.0,1.5,1.0,0.0,
3200,22.0,0.0,25.5,26.0,1.0,1.5,0.0,0.0,
3300,26.0,0.0,29.5,38.0,0.0,1.5,1.0,0.0,
3400,17.5,0.0,19.5,29.0,0.0,1.0,0.0,0.0,
3500,16.5,0.0,17.5,21.0,0.0,1.0,0.0,0.0,
3600,,,,,,,,,
3700,,,,,,,,,
3800,32.5,0.0,35.5,41.0,0.0,2.0,0.5,0.0,
3900,20.0,0.0,20.0,23.0,0.0,1.5,0.0,0.0,
4000,20.0,0.0,27.0,31.33333333581686,0.0,1.0,1.0,0.0,
4100,20.0,0.0,26.0,27.66666666418314,0.0,2.0,0.0,0.0,
4200,22.5,0.0,23.5,26.0,0.0,0.5,0.0,0.0,
4300,24.5,0.0,18.5,29.0,0.0,1.5,1.0,0.0,
4400,28.0,0.0,25.0,32.5,0.0,1.5,0.0,0.0,
4500,27.5,0.0,29.5,35.5,0.0,2.0,0.0,0.0,
4600,17.5,0.0,23.5,27.0,0.0,1.5,1.0,0.0,
4700,20.5,0.0,24.5,27.5,0.0,1.5,0.0,0.0,
4800,19.5,0.0,25.5,26.5,0.0,0.5,0.0,0.0,
4900,17.0,0.0,17.0,30.0,0.0,2.0,1.0,0.0,
5000,21.0,0.0,24.5,30.5,0.0,1.5,0.0,0.0,
5100,27.0,0.0,31.5,38.0,0.0,1.5,0.0,0.0,
5200,18.0,0.0,25.0,27.5,0.0,1.0,1.0,0.0,
5300,22.5,0.0,24.5,35.0,0.0,1.5,0.0,0.0,
5400,21.0,0.0,24.5,25.5,0.0,1.5,0.0,0.0,
5500,27.5,0.0,30.5,39.0,0.0,1.5,1.0,0.0,
5600,19.0,0.0,16.5,45.5,0.0,1.5,0.0,0.0,
5700,17.0,4.0,24.0,20.0,0.0,2.0,0.0,0.0,
5800,15.0,5.0,16.0,18.0,0.0,1.0,1.0,0.0,
5900,23.5,6.0,25.5,22.0,0.0,1.5,0.0,0.0,
6000,24.5,7.5,31.5,27.5,0.0,2.0,0.0,0.0,
6100,18.0,7.5,19.0,26.5,0.0,1.5,0.0,0.0,
6200,19.5,7.5,26.0,26.5,0.0,1.5,0.5,0.0,
6300,20.5,6.5,28.0,19.5,0.0,1.5,0.5,0.0,
6400,20.0,7.5,26.5,27.5,0.0,2.0,0.0,0.0,
6500,23.0,7.5,26.5,24.5,0.0,2.0,0.0,0.0,
6600,10.0,6.0,17.0,18.0,0.0,1.0,1.0,0.0,
6700,18.0,9.0,25.5,40.0,0.0,1.5,0.0,0.0,
6800,23.0,9.0,26.5,28.5,0.0,2.0,0.0,0.0,
6900,21.5,6.5,23.5,21.0,0.0,2.0,0.0,0.0,
7000,18.5,5.5,27.5,19.5,1.0,1.5,1.0,0.0,
7100,19.0,0.0,21.0,29.5,0.0,1.5,0.0,0.0,
7200,21.5,0.0,30.0,35.0,0.0,1.5,0.5,0.0,
7300,17.5,0.0,28.0,43.5,0.0,2.0,0.5,0.0,
7400,16.5,0.0,22.0,30.5,0.0,0.5,0.0,0.0,
7500,23.5,0.0,22.0,28.0,0.0,1.5,0.5,0.0,
7600,22.0,0.0,25.0,27.5,0.0,1.0,0.5,0.0,
7700,13.0,0.0,14.0,23.0,0.0,1.0,0.0,0.0,
7800,15.0,0.0,20.0,66.0,0.0,2.0,0.0,0.0,
7900,24.5,0.0,25.5,31.5,0.0,1.5,1.0,0.0,
8000,24.5,0.0,25.5,31.5,0.0,1.5,0.0,0.0,
