time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1708.0
100,,,,,,,,,
200,,,,,,,,,1708.0
300,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
400,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
500,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1708.0
600,5.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1708.0
700,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
800,,,,,,,,,
900,,,,,,,,,1708.0
1000,6.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,1708.0
1100,,,,,,,,,
1200,,,,,,,,,1708.0
1300,5.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1708.0
1400,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
1500,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1708.0
1600,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
1700,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1708.0
1800,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
1900,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
2000,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1708.0
2100,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1708.0
2200,7.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
2300,4.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
2400,,,,,,,,,
2500,,,,,,,,,1708.0
2600,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1708.0
2700,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
2800,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
2900,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
3000,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,1708.0
3100,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1708.0
3200,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1708.0
3300,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
3400,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
3500,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1708.0
3600,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
3700,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1708.0
3800,,,,,,,,,
3900,,,,,,,,,1708.0
4000,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
4100,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
4200,4.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1708.0
4300,,,,,,,,,
4400,,,,,,,,,1708.0
4500,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
4600,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
4700,5.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1708.0
4800,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
4900,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
5000,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
5100,4.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1708.0
5200,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
5300,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1708.0
5400,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
5500,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1708.0
5600,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
5700,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1708.0
5800,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
5900,,,,,,,,,
6000,,,,,,,,,
6100,,,,,,,,,
6200,,,,,,,,,
6300,,,,,,,,,
6400,,,,,,,,,1708.0
6500,3.0,0.0,3.0,51.0,0.0,0.0,0.0,0.0,1708.0
6600,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1708.0
6700,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
6800,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1708.0
6900,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1708.0
7000,,,,,,,,,
7100,,,,,,,,,1708.0
7200,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
7300,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1708.0
7400,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1516.0
7500,,,,,,,,,
7600,,,,,,,,,1708.0
7700,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,1708.0
7800,4.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1708.0
7900,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1708.0
8000,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1708.0
