,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.4296999999999995,paypal
1,100,0.9502487562189055,0.875,1.0,0.9230769230769231,1.0,0.8,0.9166666666666666,1.0,0.9333333333333333,,paypal
2,200,0.8595505617977528,0.6428571428571429,0.5833333333333334,,0.8,0.625,0.9090909090909091,1.0,0.9,1.27946,paypal
3,300,0.7426900584795322,0.8181818181818182,1.0,,0.7777777777777778,0.45454545454545453,0.7777777777777778,1.0,0.9,,paypal
4,400,0.7633136094674556,,0.5,0.6666666666666666,0.9,0.6666666666666666,0.6,1.0,0.8333333333333334,,paypal
5,500,0.7425149700598802,,0.75,0.625,0.75,0.7,0.5384615384615384,1.0,0.9090909090909091,1.27946,paypal
6,600,0.8115942028985508,0.8666666666666667,0.7692307692307693,0.6,,0.7,0.7,0.8,,,paypal
7,700,0.5915492957746479,0.7142857142857143,0.7777777777777778,0.6,,0.7777777777777778,0.8181818181818182,0.36363636363636365,,,paypal
8,800,0.6608187134502924,,,0.8,0.5454545454545454,0.8461538461538461,0.75,0.4444444444444444,0.2857142857142857,0.55776,paypal
9,900,0.6170212765957447,,,0.7272727272727273,0.8181818181818182,,,,,,paypal
10,1000,0.424,0.6111111111111112,0.5555555555555556,,,,,,,,paypal
11,1100,0.8085106382978723,0.75,0.8181818181818182,,,0.8181818181818182,0.9166666666666666,0.4444444444444444,0.9166666666666666,0.55776,paypal
12,1200,0.84472049689441,,,0.5909090909090909,0.5909090909090909,,,1.0,0.8181818181818182,,paypal
13,1300,0.8173913043478261,,,,,,,1.0,,1.4346299999999998,paypal
14,1400,0.9545454545454546,0.9444444444444444,0.9333333333333333,,,0.9090909090909091,0.8666666666666667,1.0,,,paypal
15,1500,0.8527918781725888,,0.9,0.9333333333333333,0.8666666666666667,0.8,0.7692307692307693,0.9,0.8461538461538461,,paypal
16,1600,0.816,,0.7857142857142857,0.8666666666666667,0.9,0.8181818181818182,,1.0,0.9166666666666666,1.4346299999999998,paypal
17,1700,0.86,0.9285714285714286,0.7777777777777778,,0.8,0.8571428571428571,,0.3333333333333333,,,paypal
18,1800,0.7483443708609272,0.9,0.9090909090909091,,,0.6,0.9090909090909091,0.3333333333333333,,,paypal
19,1900,0.7540983606557377,0.8181818181818182,,0.9230769230769231,,,0.8461538461538461,,0.46153846153846156,1.1484,paypal
20,2000,0.6527777777777778,,,0.9166666666666666,0.9230769230769231,,,,0.125,,paypal
21,2100,0.415929203539823,,0.5263157894736842,,0.6923076923076923,,,0.3,0.3125,1.1484,paypal
22,2200,0.5882352941176471,0.7,0.7272727272727273,,0.5333333333333333,,0.7692307692307693,,,,paypal
23,2300,0.6381578947368421,0.9,0.7777777777777778,0.9,0.75,0.8,0.9,,,,paypal
24,2400,0.6324324324324324,0.8333333333333334,0.6666666666666666,0.6363636363636364,0.7,0.75,0.75,0.15384615384615385,0.15384615384615385,0.75047,paypal
25,2500,0.6434782608695652,0.8461538461538461,,0.9,,,0.7142857142857143,0.15384615384615385,0.18181818181818182,,paypal
26,2600,0.6148148148148148,,,,,,0.5555555555555556,0.2727272727272727,0.1,,paypal
27,2700,0.5816993464052288,,0.7058823529411765,,0.7272727272727273,0.7333333333333333,,0.18181818181818182,0.09090909090909091,0.75047,paypal
28,2800,0.6075949367088608,0.7692307692307693,0.8181818181818182,0.6428571428571429,0.8333333333333334,0.7,,0.3,0.375,,paypal
29,2900,0.6294117647058823,0.75,0.8181818181818182,0.5,0.6923076923076923,0.6363636363636364,0.8461538461538461,,0.1,,paypal
30,3000,0.6010928961748634,0.8333333333333334,,0.9,0.6923076923076923,,0.8333333333333334,,,0.48403,paypal
31,3100,0.6146788990825688,,,0.7,,,,,,,paypal
32,3200,0.3565217391304348,,0.5,,,0.3684210526315789,,,0.10526315789473684,0.48403,paypal
33,3300,0.635036496350365,0.7777777777777778,0.75,,0.5,0.7692307692307693,0.7,0.18181818181818182,0.2,,paypal
34,3400,0.6462585034013606,0.75,,0.8333333333333334,0.8181818181818182,0.8,0.8333333333333334,0.18181818181818182,0.0,,paypal
35,3500,0.644927536231884,0.8181818181818182,,0.8,0.9090909090909091,0.8,0.8461538461538461,0.2,0.16666666666666666,0.4880400000000001,paypal
36,3600,0.6071428571428571,0.8461538461538461,0.6363636363636364,0.7777777777777778,0.6666666666666666,,0.8,0.1111111111111111,0.1,,paypal
37,3700,0.5753424657534246,0.75,0.6923076923076923,0.6428571428571429,,,0.8181818181818182,0.1111111111111111,0.09090909090909091,,paypal
38,3800,0.6129032258064516,0.8,0.6,0.6666666666666666,,0.6923076923076923,0.8333333333333334,0.2222222222222222,0.3,0.4880400000000001,paypal
39,3900,0.6228571428571429,0.8571428571428571,0.9090909090909091,0.7,,0.5,,0.18181818181818182,0.0,,paypal
40,4000,0.6084656084656085,0.75,0.6666666666666666,0.75,,,,0.5,,0.4880400000000001,paypal
41,4100,0.6119402985074627,,0.6363636363636364,,0.7692307692307693,,0.8333333333333334,,,,paypal
42,4200,0.45098039215686275,,,,0.7777777777777778,0.5,,,0.1111111111111111,,paypal
43,4300,0.5027932960893855,0.6363636363636364,,0.36363636363636365,,0.6666666666666666,,0.2,0.07142857142857142,0.4880400000000001,paypal
44,4400,0.5902777777777778,,0.5714285714285714,0.5,,,0.7857142857142857,0.15384615384615385,,,paypal
45,4500,0.5277777777777778,,0.7333333333333333,0.9,0.7272727272727273,,0.8,0.2857142857142857,,,paypal
46,4600,0.5873015873015873,0.7142857142857143,,0.6363636363636364,0.6,0.6666666666666666,0.7,0.2222222222222222,0.08333333333333333,0.5029800000000001,paypal
47,4700,0.6482758620689655,1.0,,0.7,0.6666666666666666,0.8,0.6363636363636364,0.2727272727272727,0.18181818181818182,,paypal
48,4800,0.5988700564971752,0.5384615384615384,0.8461538461538461,,0.7272727272727273,0.6,0.8,0.2222222222222222,0.09090909090909091,,paypal
49,4900,0.632258064516129,0.9166666666666666,0.8333333333333334,,0.75,0.6153846153846154,0.875,0.36363636363636365,0.09090909090909091,0.5029800000000001,paypal
50,5000,0.5962732919254659,0.9,0.7,0.7692307692307693,0.6363636363636364,0.6153846153846154,,,0.1,,paypal
51,5100,0.58,,0.9166666666666666,0.6923076923076923,0.6,0.8181818181818182,,,0.7,0.89776,paypal
52,5200,0.8609865470852018,,0.9166666666666666,,,,1.0,0.9285714285714286,1.0,,paypal
53,5300,0.9738219895287958,0.9230769230769231,0.8,,,,0.8181818181818182,0.8666666666666667,,,paypal
54,5400,0.6617647058823529,0.8181818181818182,0.7272727272727273,0.9285714285714286,0.8666666666666667,0.6363636363636364,0.875,0.3333333333333333,,0.89776,paypal
55,5500,0.6578947368421053,0.9,,0.6666666666666666,0.6428571428571429,0.7142857142857143,0.9,,0.36363636363636365,,paypal
56,5600,0.6293706293706294,0.875,,0.8888888888888888,0.6363636363636364,0.7272727272727273,0.7777777777777778,,0.0,,paypal
57,5700,0.64,0.8571428571428571,,0.6666666666666666,0.7,0.8333333333333334,0.8181818181818182,0.16666666666666666,0.16666666666666666,0.4940100000000001,paypal
58,5800,0.6022727272727273,0.875,,0.7,0.8,0.7,0.75,,0.08333333333333333,,paypal
59,5900,0.6301369863013698,0.8461538461538461,0.8333333333333334,0.75,0.875,0.8,,,,,paypal
60,6000,0.5906040268456376,0.7,0.7777777777777778,,0.9090909090909091,0.7,,0.09090909090909091,,0.4940100000000001,paypal
61,6100,0.6433566433566433,0.75,0.8571428571428571,,0.6,,0.8181818181818182,0.18181818181818182,0.15384615384615385,,paypal
62,6200,0.6037735849056604,,,0.75,,,,,0.2,0.6374400000000001,paypal
63,6300,,,,0.8181818181818182,,,,,,,paypal
64,6400,,0.7,0.5384615384615384,0.5384615384615384,0.5,,0.7058823529411765,0.2,,,paypal
