time,w
02:10:09:771421,1.23504
02:10:10:045997,1.4355
02:10:10:313488,1.4355
02:10:10:572992,1.4157
02:10:10:851226,1.4157
02:10:11:148145,1.4355
02:10:11:386036,1.4355
02:10:11:660616,1.4355
02:10:11:941121,1.4355
02:10:12:242569,1.19536
02:10:12:482056,1.19536
02:10:12:766443,1.1904
02:10:13:025770,1.1904
02:10:13:292474,1.3018500000000002
02:10:13:567996,1.3018500000000002
02:10:13:824581,1.17552
02:10:14:097625,1.17552
02:10:14:370813,0.6922200000000002
02:10:14:646128,0.6922200000000002
02:10:14:909470,0.8399300000000001
02:10:15:197222,0.8399300000000001
02:10:15:464592,0.7519800000000001
02:10:15:731906,0.7519800000000001
02:10:15:998066,0.63373
02:10:16:285794,0.63373
02:10:16:537906,0.63373
02:10:16:818332,0.63373
02:10:17:088113,0.6822600000000001
02:10:17:394692,0.6822600000000001
02:10:17:625507,0.7918200000000001
02:10:17:895152,0.7918200000000001
