time,w
14:15:42:810505,1.9934600000000002
14:15:43:074272,1.9934600000000002
14:15:43:363497,1.6762000000000001
14:15:43:610915,1.6762000000000001
14:15:43:881828,1.94832
14:15:44:184491,1.94832
14:15:44:466809,2.04747
14:15:44:705166,2.04747
14:15:44:975916,1.97292
14:15:45:255484,1.97292
14:15:45:566154,0.8665200000000001
14:15:45:782334,0.8665200000000001
14:15:46:079069,1.485
14:15:46:330355,1.485
14:15:46:652492,0.8665200000000001
14:15:46:865856,0.8665200000000001
14:15:47:131539,0.74202
14:15:47:447770,0.74202
14:15:47:740995,0.747
14:15:47:949671,0.747
14:15:48:225961,0.71712
14:15:48:500603,0.71712
14:15:48:767146,0.65868
14:15:49:033379,0.65868
14:15:49:303167,0.6972000000000002
14:15:49:610554,0.6972000000000002
14:15:49:857608,0.6822600000000001
14:15:50:124715,0.6822600000000001
14:15:50:390266,0.6972000000000002
14:15:50:694698,0.6972000000000002
