time,w
14:15:04:031368,2.09781
14:15:04:278296,2.09781
14:15:04:551133,1.9188
14:15:04:818984,1.9188
14:15:05:154893,2.00244
14:15:05:359086,2.00244
14:15:05:622417,2.02783
14:15:05:904698,2.02783
14:15:06:203464,1.50176
14:15:06:441330,1.50176
14:15:06:704078,0.96915
14:15:06:981179,0.96915
14:15:07:315699,1.5067000000000002
14:15:07:514657,1.5067000000000002
14:15:07:802264,1.46025
14:15:08:082256,1.46025
14:15:08:334789,1.49985
14:15:08:608105,1.49985
14:15:08:882045,1.00891
14:15:09:172149,1.00891
14:15:09:413223,0.994
14:15:09:689312,0.994
14:15:09:955733,0.6673200000000001
14:15:10:304460,0.6673200000000001
14:15:10:504695,0.91448
14:15:10:779844,0.91448
14:15:11:049895,0.64371
14:15:11:368938,0.64371
14:15:11:587348,0.86154
14:15:11:863755,0.86154
14:15:12:122496,0.7270800000000001
