time,w
02:10:58:469359,1.44045
02:10:58:731561,1.44045
02:10:58:997642,1.4355
02:10:59:295909,1.4355
02:10:59:550031,1.4355
02:10:59:825351,1.4355
02:11:00:094580,1.44045
02:11:00:385874,1.44045
02:11:00:642155,0.97909
02:11:00:910453,0.97909
02:11:01:174256,1.06358
02:11:01:442219,1.06358
02:11:01:719213,1.08128
02:11:01:990044,1.08128
02:11:02:257318,1.1705599999999998
02:11:02:532184,1.1705599999999998
02:11:02:805394,1.25984
02:11:03:070370,1.25984
02:11:03:369260,0.99897
02:11:03:618031,0.99897
02:11:03:889023,0.7519800000000001
02:11:04:161112,0.7519800000000001
02:11:04:442936,0.6772800000000001
02:11:04:698597,0.6772800000000001
02:11:04:976572,0.8697499999999999
02:11:05:255580,0.8697499999999999
02:11:05:539687,0.9244199999999999
02:11:05:786551,0.9244199999999999
02:11:06:056532,0.6474000000000001
02:11:06:325328,0.6474000000000001
