time,w
02:10:48:655923,1.21024
02:10:48:861875,1.4256
02:10:49:130785,1.4256
02:10:49:413590,0.9293899999999999
02:10:49:686231,0.9293899999999999
02:10:49:954507,1.38105
02:10:50:221427,1.38105
02:10:50:486715,1.4355
02:10:50:769284,1.4355
02:10:51:040423,1.3761
02:10:51:299801,1.3761
02:10:51:584580,1.12592
02:10:51:851568,1.12592
02:10:52:119227,1.00394
02:10:52:387946,1.00394
02:10:52:679521,1.43055
02:10:52:931659,1.43055
02:10:53:204035,0.91945
02:10:53:470514,0.91945
02:10:53:782235,1.03873
02:10:54:014283,1.03873
02:10:54:295377,1.17552
02:10:54:562054,1.17552
02:10:54:832900,0.6523800000000001
02:10:55:100959,0.6523800000000001
02:10:55:375280,0.8266800000000001
02:10:55:654333,0.8266800000000001
02:10:55:915705,0.6872400000000001
02:10:56:183291,0.6872400000000001
02:10:56:462230,0.6673200000000001
02:10:56:733566,0.6673200000000001
