time,w
02:08:52:215358,1.4256
02:08:52:493039,1.4256
02:08:52:773701,0.98903
02:08:53:027162,0.98903
02:08:53:301864,1.1457600000000001
02:08:53:574521,1.1457600000000001
02:08:53:848643,1.3959
02:08:54:106211,1.3959
02:08:54:407841,1.4355
02:08:54:654796,1.4355
02:08:54:931247,1.2152
02:08:55:204786,1.2152
02:08:55:511297,1.17552
02:08:55:736437,1.17552
02:08:56:009788,1.23008
02:08:56:274957,1.23008
02:08:56:552153,1.13088
02:08:56:821220,1.13088
02:08:57:099293,1.00394
02:08:57:372163,1.00394
02:08:57:636815,0.8647799999999999
02:08:57:903815,0.8647799999999999
02:08:58:185425,0.9244199999999999
02:08:58:452864,0.9244199999999999
02:08:58:728531,0.7818600000000001
02:08:59:001133,0.7818600000000001
02:08:59:265869,0.6225
02:08:59:548987,0.6225
02:08:59:820008,0.66234
02:09:00:076927,0.66234
