time,w
14:16:50:340392,2.1021
14:16:50:616779,1.84992
14:16:50:909816,1.84992
14:16:51:158653,0.87648
14:16:51:430659,0.87648
14:16:51:701284,1.48995
14:16:51:956504,1.48995
14:16:52:231741,1.9630800000000002
14:16:52:507182,1.9630800000000002
14:16:52:798579,2.0122799999999996
14:16:53:052648,2.0122799999999996
14:16:53:317030,1.83889
14:16:53:600127,1.83889
14:16:53:926600,2.0418
14:16:54:136372,2.0418
14:16:54:410427,1.93356
14:16:54:683042,1.93356
14:16:55:005066,1.79452
14:16:55:230112,1.79452
14:16:55:476596,2.0122799999999996
14:16:55:764634,2.0122799999999996
14:16:56:087099,1.78466
14:16:56:301001,1.78466
14:16:56:572817,0.9442999999999999
14:16:56:863112,0.9442999999999999
14:16:57:157441,0.61876
14:16:57:378775,0.61876
14:16:57:659015,0.74202
14:16:57:962460,0.74202
14:16:58:194149,0.8964000000000001
