time,w
14:09:55:142100,1.9747000000000003
14:09:55:423990,1.9747000000000003
14:09:55:706727,1.3761
14:09:55:968439,1.3761
14:09:56:236014,0.747
14:09:56:509725,0.747
14:09:56:800126,1.59239
14:09:57:047204,1.59239
14:09:57:317683,1.61044
14:09:57:584330,1.61044
14:09:57:913112,2.0629
14:09:58:129125,2.0629
14:09:58:394878,1.57092
14:09:58:678961,1.57092
14:09:58:991391,0.89957
14:09:59:228112,0.89957
14:09:59:477711,1.74168
14:09:59:746809,1.74168
14:10:00:075129,1.47212
14:10:00:292143,1.47212
14:10:00:558212,1.09616
14:10:00:841271,1.09616
14:10:01:153791,1.3315500000000002
14:10:01:387079,1.3315500000000002
14:10:01:652034,0.63246
14:10:01:939795,0.63246
14:10:02:189818,0.60878
14:10:02:472152,0.60878
14:10:02:738333,0.58882
14:10:03:063841,0.58882
