time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,0.9166666666666666,1996.0
200,,
300,,1996.0
400,1.0,1996.0
500,0.9166666666666666,1996.0
600,1.0,1996.0
700,,
800,,1996.0
900,0.7692307692307693,1843.0
1000,0.5384615384615384,1996.0
1100,0.5555555555555556,1996.0
1200,0.2,1536.0
1300,0.15384615384615385,1536.0
1400,,
1500,,1996.0
1600,0.0,1747.0
1700,0.09090909090909091,1996.0
1800,0.14285714285714285,1843.0
1900,0.1111111111111111,979.0
2000,0.1111111111111111,1747.0
2100,,
2200,,1996.0
2300,0.09090909090909091,1747.0
2400,0.36363636363636365,1536.0
2500,0.14285714285714285,1536.0
2600,0.0,1747.0
2700,0.09090909090909091,1363.0
2800,0.25,1843.0
2900,,
3000,,1536.0
3100,0.2,1536.0
3200,0.1111111111111111,1996.0
3300,0.21428571428571427,1996.0
3400,0.1,1996.0
3500,0.18181818181818182,1996.0
3600,,
3700,,825.0
3800,0.2,1132.0
3900,0.25,1996.0
4000,0.0,1996.0
4100,0.18181818181818182,1996.0
4200,0.08333333333333333,1363.0
4300,0.18181818181818182,1536.0
4400,0.1,1132.0
4500,,
4600,,1996.0
4700,,
4800,,
4900,,
5000,,
5100,,
5200,,
5300,,
5400,,
5500,,
5600,,
5700,,
5800,,
5900,,
6000,,
6100,,
6200,,
6300,,
6400,,
6500,,
6600,,
6700,,
6800,,
6900,,1996.0
7000,0.15384615384615385,1132.0
7100,,
7200,,1132.0
7300,0.2,1536.0
7400,0.09090909090909091,825.0
7500,0.3076923076923077,1996.0
7600,0.1111111111111111,1536.0
7700,0.2222222222222222,1536.0
7800,,
7900,,1996.0
8000,0.058823529411764705,825.0
8100,0.0,1843.0
