time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,1.0,1996.0
200,,
300,,1996.0
400,1.0,1996.0
500,,
600,,
700,,1996.0
800,0.8148148148148148,1996.0
900,0.5714285714285714,1996.0
1000,0.5,1996.0
1100,,
1200,,1996.0
1300,0.16666666666666666,1843.0
1400,0.125,1996.0
1500,0.2,1996.0
1600,0.1,1996.0
1700,0.2222222222222222,1996.0
1800,,
1900,,1747.0
2000,0.2,825.0
2100,0.2,1996.0
2200,0.16666666666666666,1843.0
2300,,
2400,,1132.0
2500,0.15384615384615385,1996.0
2600,0.08333333333333333,1747.0
2700,0.5,1996.0
2800,,
2900,,825.0
3000,0.2,1747.0
3100,,
3200,,825.0
3300,0.18181818181818182,1996.0
3400,0.09090909090909091,1747.0
3500,0.2727272727272727,1996.0
3600,0.1111111111111111,1843.0
3700,0.2,1363.0
3800,,
3900,,825.0
4000,0.10526315789473684,825.0
4100,0.18181818181818182,825.0
4200,0.2222222222222222,1843.0
4300,0.25,1536.0
4400,0.2222222222222222,1132.0
4500,0.375,1363.0
4600,0.21428571428571427,1996.0
4700,,
4800,,825.0
4900,0.16666666666666666,1996.0
5000,,
5100,,1996.0
5200,0.16666666666666666,1536.0
5300,0.09090909090909091,1996.0
5400,0.2857142857142857,825.0
5500,0.1111111111111111,1747.0
5600,0.1111111111111111,1996.0
5700,0.2,1747.0
5800,0.3,1747.0
5900,0.15384615384615385,825.0
6000,,
6100,,1747.0
6200,0.23076923076923078,1132.0
6300,0.23076923076923078,1996.0
6400,0.18181818181818182,979.0
6500,0.2,1363.0
6600,0.0,1363.0
6700,0.1,1996.0
6800,,
6900,,1747.0
7000,0.38461538461538464,825.0
7100,0.0625,1996.0
7200,0.3333333333333333,1996.0
7300,0.3,1536.0
7400,0.3,979.0
7500,0.25,1363.0
7600,,
7700,,1996.0
7800,0.18181818181818182,1536.0
7900,0.2857142857142857,825.0
8000,0.1111111111111111,1536.0
