user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
321806,26404,410970,8383799,24599,52899,34730,0,1708,18:14:14:243683
321814,26404,410976,8383799,24599,52899,34730,0,1708,18:14:14:369583
321816,26404,410984,8383800,24599,52899,34730,0,1708,18:14:14:487632
321821,26404,410988,8383804,24599,52900,34730,0,1708,18:14:14:593375
321824,26404,410991,8383807,24599,52900,34730,0,1708,18:14:14:673474
321827,26404,410993,8383809,24599,52900,34730,0,1612,18:14:14:750868
321830,26404,410997,8383812,24599,52900,34730,0,1708,18:14:14:890201
321835,26404,411003,8383814,24599,52900,34730,0,1708,18:14:15:012796
321841,26404,411007,8383816,24599,52901,34730,0,1708,18:14:15:161484
321848,26404,411013,8383819,24599,52901,34731,0,1708,18:14:15:304089
321853,26404,411018,8383822,24599,52901,34731,0,1708,18:14:15:443978
321856,26404,411023,8383825,24599,52901,34731,0,1708,18:14:15:549291
321859,26404,411027,8383828,24599,52902,34731,0,1708,18:14:15:641564
321865,26404,411031,8383831,24599,52902,34731,0,1708,18:14:15:763048
321870,26404,411033,8383832,24599,52902,34731,0,1708,18:14:15:864493
321874,26404,411039,8383832,24599,52902,34731,0,1708,18:14:15:958385
321880,26405,411043,8383833,24599,52903,34731,0,1708,18:14:16:083992
321884,26405,411046,8383835,24599,52903,34732,0,1708,18:14:16:175214
321890,26405,411053,8383836,24599,52903,34732,0,1708,18:14:16:323652
321895,26405,411060,8383836,24599,52903,34732,0,1708,18:14:16:497719
321900,26406,411067,8383838,24599,52904,34732,0,1708,18:14:16:599501
321905,26406,411071,8383839,24599,52904,34732,0,1708,18:14:16:717543
321908,26406,411074,8383843,24599,52905,34732,0,1708,18:14:16:830645
321913,26406,411077,8383846,24599,52905,34732,0,1708,18:14:16:974607
321918,26406,411084,8383847,24599,52905,34733,0,1708,18:14:17:072600
321922,26408,411086,8383848,24599,52905,34733,0,1708,18:14:17:227597
321928,26408,411092,8383852,24599,52906,34733,0,1708,18:14:17:349554
321932,26408,411096,8383854,24599,52906,34733,0,1708,18:14:17:476023
321937,26408,411101,8383857,24599,52906,34733,0,1708,18:14:17:574023
321940,26408,411105,8383860,24599,52906,34733,0,1708,18:14:17:669763
321942,26408,411108,8383862,24599,52906,34733,0,1708,18:14:17:751429
321946,26408,411112,8383865,24599,52907,34733,0,1708,18:14:17:886535
321950,26408,411115,8383869,24599,52907,34733,0,1708,18:14:17:999625
321953,26408,411120,8383873,24599,52907,34733,0,1708,18:14:18:724839
321961,26408,411126,8383930,24599,52908,34734,0,1708,18:14:18:841794
321964,26408,411130,8383933,24599,52908,34734,0,1708,18:14:18:955260
321967,26408,411136,8383935,24599,52908,34734,0,1708,18:14:19:076938
321971,26408,411140,8383938,24599,52908,34734,0,1708,18:14:19:170805
321977,26408,411144,8383939,24599,52909,34734,0,1708,18:14:19:280327
321979,26408,411147,8383943,24599,52909,34734,0,1708,18:14:19:391889
321984,26408,411151,8383945,24599,52909,34734,0,1708,18:14:19:519023
321988,26408,411155,8383949,24599,52909,34734,0,1708,18:14:19:672366
321994,26408,411161,8383953,24599,52909,34735,0,1708,18:14:19:778687
321997,26408,411165,8383958,24599,52910,34735,0,1708,18:14:19:889422
322000,26408,411168,8383960,24599,52910,34735,0,1708,18:14:19:982373
322002,26408,411173,8383962,24599,52910,34735,0,1708,18:14:20:083286
322005,26408,411176,8383965,24599,52910,34735,0,1708,18:14:20:206713
322010,26408,411181,8383966,24599,52910,34735,0,1708,18:14:20:301425
322014,26408,411185,8383969,24599,52910,34735,0,1708,18:14:20:410929
322016,26408,411189,8383973,24599,52911,34735,0,1708,18:14:20:532963
322020,26408,411194,8383978,24599,52911,34735,0,1708,18:14:20:711265
322025,26408,411198,8383988,24599,52911,34735,0,1708,18:14:20:875612
322029,26408,411201,8383992,24599,52911,34735,0,1708,18:14:20:975885
322033,26408,411204,8383995,24599,52911,34735,0,1708,18:14:21:071575
322035,26408,411207,8383998,24599,52912,34736,0,1708,18:14:21:182097
322037,26408,411213,8384002,24599,52912,34736,0,1708,18:14:21:308780
322041,26408,411219,8384005,24599,52912,34736,0,1708,18:14:21:435725
322045,26408,411225,8384008,24599,52912,34736,0,1708,18:14:21:534108
322048,26408,411228,8384012,24599,52912,34736,0,1708,18:14:21:642239
322053,26408,411232,8384014,24599,52912,34736,0,1708,18:14:21:770682
322058,26408,411237,8384021,24599,52913,34736,0,1708,18:14:21:911944
322061,26408,411240,8384023,24599,52913,34736,0,1708,18:14:22:033110
322064,26408,411244,8384028,24599,52913,34736,0,1708,18:14:22:136131
322067,26408,411247,8384032,24599,52913,34736,0,1708,18:14:22:243188
