user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
556319,28769,300743,13966924,11795,39048,10678,0,1996,18:05:18:470077
556333,28769,300743,13966924,11795,39048,10678,0,1747,18:05:18:615739
556344,28769,300746,13966924,11795,39048,10678,0,1996,18:05:18:747254
556355,28769,300748,13966924,11795,39048,10678,0,1996,18:05:18:848506
556365,28769,300748,13966924,11795,39048,10678,0,1996,18:05:18:970150
556375,28769,300750,13966925,11795,39048,10678,0,1996,18:05:19:098666
556378,28769,300755,13966927,11795,39049,10678,0,1996,18:05:19:198775
556384,28769,300757,13966929,11795,39049,10678,0,1996,18:05:19:349875
556387,28769,300760,13966940,11795,39049,10678,0,1536,18:05:19:448089
556389,28769,300761,13966945,11795,39049,10678,0,1996,18:05:19:572297
556393,28769,300763,13966951,11795,39049,10678,0,1996,18:05:19:661760
556394,28769,300764,13966960,11795,39050,10678,0,1747,18:05:19:764583
556394,28769,300764,13966969,11795,39050,10678,0,1363,18:05:19:887900
556396,28769,300766,13966978,11795,39050,10678,0,1536,18:05:20:329506
556398,28769,300767,13967021,11795,39050,10678,0,1747,18:05:20:499063
556400,28769,300768,13967031,11795,39050,10678,0,1996,18:05:20:615315
556401,28773,300774,13967031,11795,39050,10678,0,1996,18:05:20:726670
556402,28778,300779,13967032,11795,39050,10678,0,1996,18:05:20:821468
556402,28778,300781,13967039,11796,39050,10678,0,1363,18:05:20:928747
556403,28778,300782,13967048,11796,39050,10678,0,1536,18:05:21:052059
556404,28778,300784,13967056,11796,39051,10678,0,1536,18:05:21:144551
556405,28778,300786,13967063,11796,39051,10678,0,1996,18:05:21:234713
556407,28778,300787,13967069,11796,39051,10679,0,1363,18:05:21:395261
556408,28778,300788,13967088,11796,39051,10679,0,1996,18:05:21:537058
556408,28778,300789,13967095,11796,39051,10679,0,1996,18:05:21:640831
556409,28778,300790,13967105,11796,39051,10679,0,1363,18:05:21:758551
556409,28778,300790,13967116,11796,39051,10679,0,979,18:05:21:877687
556410,28778,300791,13967125,11796,39051,10679,0,1996,18:05:21:985224
556411,28778,300793,13967133,11796,39051,10679,0,1996,18:05:22:097930
556413,28778,300793,13967141,11796,39051,10679,0,1363,18:05:22:205526
556414,28778,300794,13967151,11796,39051,10679,0,1996,18:05:22:316561
556414,28778,300794,13967160,11796,39051,10679,0,1363,18:05:22:466295
556415,28778,300794,13967176,11796,39051,10679,0,1996,18:05:22:606385
556416,28778,300796,13967183,11796,39051,10679,0,1996,18:05:22:700702
556417,28778,300796,13967192,11796,39052,10679,0,1996,18:05:22:805891
556418,28778,300798,13967200,11796,39052,10679,0,1843,18:05:22:933954
556418,28778,300798,13967211,11796,39052,10679,0,1996,18:05:23:060458
556419,28778,300799,13967221,11796,39052,10679,0,1843,18:05:23:167231
556421,28778,300800,13967229,11796,39052,10679,0,1747,18:05:23:262595
556422,28778,300801,13967236,11796,39052,10679,0,1536,18:05:23:370713
556423,28778,300802,13967244,11796,39052,10679,0,1996,18:05:23:480158
556423,28778,300803,13967254,11796,39052,10679,0,1996,18:05:23:581958
556423,28778,300803,13967263,11796,39052,10679,0,825,18:05:23:672049
556424,28778,300804,13967271,11796,39052,10679,0,1996,18:05:23:803484
556424,28778,300805,13967281,11796,39052,10679,0,1747,18:05:23:918142
556426,28778,300807,13967289,11796,39052,10679,0,1996,18:05:24:019557
556427,28778,300807,13967297,11796,39052,10679,0,1536,18:05:24:114365
556428,28778,300807,13967305,11796,39052,10679,0,1996,18:05:24:227079
556429,28778,300808,13967315,11796,39052,10679,0,1996,18:05:24:319348
556429,28778,300810,13967322,11796,39052,10679,0,1996,18:05:24:440158
556430,28778,300811,13967329,11796,39052,10679,0,825,18:05:24:520068
556431,28778,300812,13967338,11796,39053,10679,0,1996,18:05:24:651179
556433,28778,300814,13967347,11796,39053,10679,0,1843,18:05:24:762032
556434,28778,300815,13967356,11796,39053,10679,0,825,18:05:24:873174
556435,28778,300816,13967363,11796,39053,10679,0,1996,18:05:25:004776
556437,28778,300817,13967372,11796,39053,10679,0,1536,18:05:25:117147
556437,28778,300818,13967381,11796,39053,10679,0,1996,18:05:25:243784
556439,28778,300818,13967391,11796,39053,10679,0,1996,18:05:25:366328
556439,28778,300819,13967403,11796,39053,10679,0,1363,18:05:25:460087
556441,28778,300820,13967409,11796,39053,10679,0,825,18:05:25:662278
556443,28778,300821,13967425,11796,39053,10679,0,1536,18:05:25:780739
556444,28778,300822,13967436,11796,39053,10679,0,1747,18:05:25:903260
556446,28778,300824,13967444,11796,39053,10679,0,979,18:05:26:036782
556447,28778,300826,13967452,11796,39053,10679,0,1747,18:05:26:135042
556447,28778,300826,13967460,11796,39053,10679,0,1996,18:05:26:244812
556448,28778,300827,13967470,11796,39053,10679,0,1132,18:05:26:330290
556448,28778,300828,13967478,11796,39054,10679,0,1996,18:05:26:429330
