time[ms],cpu_load,cpu_scaling_freq
0,,1708.0
100,1.0,1708.0
200,0.8461538461538461,1708.0
300,,
400,,
500,,1708.0
600,1.0,1708.0
700,,
800,,1708.0
900,0.875,1708.0
1000,,
1100,,1708.0
1200,0.9166666666666666,1708.0
1300,0.8666666666666667,1708.0
1400,,
1500,,
1600,,1708.0
1700,0.6956521739130435,1708.0
1800,0.75,1708.0
1900,,
2000,,1708.0
2100,0.8,1708.0
2200,0.8181818181818182,1708.0
2300,,
2400,,1708.0
2500,0.6363636363636364,1708.0
2600,0.7777777777777778,1708.0
2700,0.9090909090909091,1708.0
2800,0.6,1708.0
2900,0.75,1708.0
3000,0.6363636363636364,1708.0
3100,,
3200,,1708.0
3300,0.75,1708.0
3400,0.7,1708.0
3500,0.6,1708.0
3600,,
3700,,1708.0
3800,0.5,1708.0
3900,0.6923076923076923,1708.0
4000,0.6428571428571429,1708.0
4100,,
4200,,1708.0
4300,0.7,1708.0
4400,0.7857142857142857,1708.0
4500,0.6923076923076923,1708.0
4600,,
4700,,1708.0
4800,0.6470588235294118,1708.0
4900,0.6363636363636364,1708.0
5000,0.8,1708.0
5100,0.75,1708.0
5200,,
5300,,1708.0
5400,0.7272727272727273,1708.0
5500,0.6363636363636364,1708.0
5600,0.8,1708.0
5700,0.6363636363636364,1708.0
5800,0.9166666666666666,1708.0
5900,0.8,1708.0
6000,0.6,1708.0
6100,0.6363636363636364,1708.0
6200,0.7,1708.0
6300,,
6400,,1209.0
6500,0.7333333333333333,1708.0
6600,0.5555555555555556,1708.0
6700,,
6800,,1708.0
6900,0.6046511627906976,1708.0
7000,0.6956521739130435,1708.0
7100,,
7200,,1708.0
7300,0.6923076923076923,1708.0
7400,0.7272727272727273,1708.0
7500,0.7,1708.0
7600,0.9090909090909091,1708.0
7700,0.6923076923076923,1708.0
7800,,
7900,,1708.0
8000,0.6153846153846154,1708.0
