time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,0.9333333333333333,1996.0
200,,
300,,1996.0
400,,
500,,1996.0
600,0.8181818181818182,1996.0
700,1.0,1996.0
800,,
900,,1996.0
1000,0.9,1996.0
1100,0.9,1996.0
1200,0.9285714285714286,1996.0
1300,,
1400,,1996.0
1500,,
1600,,1996.0
1700,0.5,1996.0
1800,1.0,1996.0
1900,0.6666666666666666,1996.0
2000,,
2100,,1996.0
2200,0.6666666666666666,1996.0
2300,0.5454545454545454,1536.0
2400,0.3333333333333333,825.0
2500,0.5454545454545454,1996.0
2600,,
2700,,1363.0
2800,0.2727272727272727,1996.0
2900,0.3333333333333333,825.0
3000,0.2857142857142857,979.0
3100,,
3200,,1996.0
3300,0.23076923076923078,1363.0
3400,0.2727272727272727,1843.0
3500,0.1111111111111111,1996.0
3600,,
3700,,1363.0
3800,0.2,1363.0
3900,,
4000,,1996.0
4100,0.15384615384615385,1747.0
4200,0.1111111111111111,825.0
4300,0.2,1536.0
4400,0.09090909090909091,1996.0
4500,0.2727272727272727,1996.0
4600,0.375,825.0
4700,0.0,979.0
4800,,
4900,,825.0
5000,0.2857142857142857,1996.0
5100,0.2,1996.0
5200,0.36363636363636365,1363.0
5300,0.18181818181818182,1843.0
5400,0.3,1747.0
5500,,
5600,,1536.0
5700,0.18181818181818182,1132.0
5800,0.3076923076923077,1996.0
5900,0.25,1363.0
6000,0.2727272727272727,1996.0
6100,,
6200,,1996.0
6300,0.09090909090909091,1996.0
6400,0.09090909090909091,1132.0
6500,0.2727272727272727,1996.0
6600,0.5555555555555556,1996.0
6700,0.15384615384615385,979.0
6800,0.3333333333333333,1747.0
6900,,
7000,,1996.0
7100,0.08333333333333333,1996.0
7200,0.3333333333333333,1996.0
7300,0.1111111111111111,1536.0
7400,0.2727272727272727,1996.0
7500,0.08333333333333333,1996.0
7600,0.9090909090909091,1843.0
7700,,
7800,,825.0
7900,0.2727272727272727,1996.0
8000,0.18181818181818182,1996.0
