time[ms],cpu_load,cpu_scaling_freq
0,,1708.0
100,1.0,1708.0
200,,
300,,1708.0
400,0.45,1708.0
500,0.8181818181818182,1708.0
600,0.8181818181818182,1708.0
700,,
800,,1708.0
900,0.7692307692307693,1708.0
1000,0.7931034482758621,1708.0
1100,,
1200,,1708.0
1300,,
1400,,1708.0
1500,0.8095238095238095,1708.0
1600,,
1700,,1708.0
1800,0.8461538461538461,1708.0
1900,0.6,1708.0
2000,0.8181818181818182,1708.0
2100,0.75,1708.0
2200,0.6666666666666666,1708.0
2300,0.6666666666666666,1708.0
2400,,
2500,,1708.0
2600,0.8181818181818182,1708.0
2700,0.7777777777777778,1708.0
2800,,
2900,,1708.0
3000,,
3100,,1708.0
3200,0.8,1708.0
3300,0.8181818181818182,1708.0
3400,,
3500,,1708.0
3600,0.5652173913043478,1708.0
3700,,
3800,,1708.0
3900,,
4000,,1708.0
4100,0.7333333333333333,1708.0
4200,0.9,1708.0
4300,,
4400,,1708.0
4500,0.8461538461538461,1708.0
4600,0.7777777777777778,1708.0
4700,0.7058823529411765,1708.0
4800,0.7692307692307693,1708.0
4900,,
5000,,1708.0
5100,0.8,1708.0
5200,0.7272727272727273,1708.0
5300,0.8181818181818182,1708.0
5400,0.8333333333333334,1708.0
5500,,
5600,,1708.0
5700,0.8333333333333334,1708.0
5800,0.75,1708.0
5900,0.7692307692307693,1708.0
6000,,
6100,,1708.0
6200,0.8461538461538461,1708.0
6300,0.9166666666666666,1708.0
6400,0.8,1708.0
6500,,
6600,,1708.0
6700,0.5625,1708.0
6800,,
6900,,1708.0
7000,0.8181818181818182,1708.0
7100,0.7692307692307693,1708.0
7200,0.8181818181818182,1708.0
7300,0.6363636363636364,1708.0
7400,,
7500,,1708.0
7600,0.8571428571428571,1612.0
7700,,
7800,,1708.0
7900,0.8181818181818182,1708.0
8000,0.875,1708.0
