time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,0.9473684210526315,1996.0
200,1.0,1996.0
300,0.9090909090909091,1996.0
400,0.9285714285714286,1996.0
500,,
600,,1996.0
700,0.7142857142857143,1996.0
800,0.9230769230769231,1996.0
900,1.0,1996.0
1000,1.0,1996.0
1100,0.5,1996.0
1200,,
1300,,1996.0
1400,,
1500,,1996.0
1600,,
1700,,1996.0
1800,0.2222222222222222,1536.0
1900,0.3076923076923077,1996.0
2000,0.2727272727272727,1536.0
2100,0.36363636363636365,1747.0
2200,,
2300,,1536.0
2400,0.38461538461538464,979.0
2500,0.1111111111111111,1996.0
2600,0.2727272727272727,1996.0
2700,,
2800,,1996.0
2900,0.2727272727272727,1996.0
3000,0.45454545454545453,1747.0
3100,0.2,1747.0
3200,0.2222222222222222,1996.0
3300,0.14285714285714285,979.0
3400,0.25,1843.0
3500,0.2222222222222222,1747.0
3600,0.25,825.0
3700,,
3800,,1996.0
3900,0.3181818181818182,1996.0
4000,0.125,1996.0
4100,0.2,1843.0
4200,0.2,1996.0
4300,0.3333333333333333,1996.0
4400,0.3333333333333333,1996.0
4500,0.2,1996.0
4600,0.3,1747.0
4700,0.3,1996.0
4800,,
4900,,1996.0
5000,0.09090909090909091,1996.0
5100,0.23076923076923078,1996.0
5200,0.18181818181818182,1843.0
5300,0.2,979.0
5400,,
5500,,1536.0
5600,0.15384615384615385,1747.0
5700,0.2222222222222222,1996.0
5800,0.4,1996.0
5900,0.2727272727272727,1996.0
6000,0.2727272727272727,1996.0
6100,0.1,1747.0
6200,,
6300,,1536.0
6400,0.23076923076923078,1747.0
6500,0.1111111111111111,1996.0
6600,0.25,1996.0
6700,0.46153846153846156,1747.0
6800,,
6900,,825.0
7000,0.2727272727272727,1132.0
7100,,
7200,,1996.0
7300,0.35714285714285715,1996.0
7400,0.2,1996.0
7500,,
7600,,1747.0
7700,0.5714285714285714,1996.0
7800,0.3333333333333333,1747.0
7900,,
8000,,825.0
