0,1.7856
100,
200,1.7856
300,
400,
500,1.77568
600,
700,
800,1.77568
900,
1000,1.18524
1100,
1200,
1300,1.18524
1400,
1500,
1600,0.54
1700,
1800,0.54
1900,
2000,
2100,0.63
2200,
2300,
2400,0.63
2500,
2600,
2700,0.555
2800,
2900,0.555
3000,
3100,
3200,0.5700000000000001
3300,
3400,
3500,0.5700000000000001
3600,
3700,
3800,0.465
3900,
4000,0.465
4100,
4200,
4300,0.5700000000000001
4400,
4500,
4600,0.5700000000000001
4700,
4800,0.48
4900,
5000,
5100,0.48
5200,
5300,
5400,0.59
5500,
5600,0.59
5700,
5800,
5900,0.5800000000000001
6000,
6100,
6200,0.5800000000000001
6300,
6400,
6500,0.505
6600,
6700,0.505
6800,
6900,
7000,0.515
7100,
7200,
7300,0.515
7400,
7500,
7600,0.515
7700,
7800,0.515
7900,
8000,
8100,0.515
