0,1.24002
100,
200,
300,1.7856
400,
500,1.7856
600,
700,
800,1.37448
900,
1000,
1100,1.37448
1200,
1300,
1400,0.795
1500,
1600,0.795
1700,
1800,
1900,0.65
2000,
2100,
2200,0.65
2300,
2400,0.6
2500,
2600,
2700,0.6
2800,
2900,
3000,0.51
3100,
3200,
3300,0.51
3400,
3500,0.465
3600,
3700,
3800,0.465
3900,
4000,
4100,0.515
4200,
4300,
4400,0.515
4500,
4600,0.5850000000000001
4700,
4800,
4900,0.5850000000000001
5000,
5100,
5200,0.555
5300,
5400,0.555
5500,
5600,
5700,0.53
5800,
5900,
6000,0.53
6100,
6200,
6300,0.525
6400,
6500,0.525
6600,
6700,
6800,0.47
6900,
7000,
7100,0.47
7200,
7300,
7400,0.465
7500,
7600,0.465
7700,
7800,
7900,0.5700000000000001
8000,
8100,
8200,0.5700000000000001
