time[ms],cpu_load,cpu_scaling_freq
0,,1708.0
100,1.0,1708.0
200,0.8461538461538461,1708.0
300,0.7,1708.0
400,0.75,1708.0
500,,
600,,1708.0
700,,
800,,1708.0
900,0.75,1708.0
1000,0.9,1708.0
1100,0.8333333333333334,1708.0
1200,0.8461538461538461,1708.0
1300,0.8181818181818182,1708.0
1400,,
1500,,1708.0
1600,0.7857142857142857,1708.0
1700,0.75,1708.0
1800,0.8,1708.0
1900,0.9,1708.0
2000,0.7272727272727273,1708.0
2100,0.8333333333333334,1708.0
2200,0.8,1708.0
2300,,
2400,,
2500,,
2600,,
2700,,1708.0
2800,,
2900,,1708.0
3000,0.8181818181818182,1708.0
3100,0.8888888888888888,1708.0
3200,0.8666666666666667,1708.0
3300,0.8181818181818182,1708.0
3400,,
3500,,1708.0
3600,0.7692307692307693,1708.0
3700,0.8333333333333334,1708.0
3800,,
3900,,1708.0
4000,0.8181818181818182,1708.0
4100,0.7692307692307693,1708.0
4200,0.625,1708.0
4300,0.7,1708.0
4400,0.8461538461538461,1708.0
4500,,
4600,,1708.0
4700,0.7,1516.0
4800,0.8181818181818182,1708.0
4900,0.9090909090909091,1708.0
5000,0.7333333333333333,1708.0
5100,0.7,1708.0
5200,0.5833333333333334,1708.0
5300,1.0,1708.0
5400,0.625,1708.0
5500,0.75,1708.0
5600,0.6666666666666666,1708.0
5700,,
5800,,1708.0
5900,0.7333333333333333,1708.0
6000,0.75,1708.0
6100,0.8,1708.0
6200,,
6300,,1708.0
6400,0.6428571428571429,1708.0
6500,0.75,1708.0
6600,1.0,1708.0
6700,0.8181818181818182,1708.0
6800,,
6900,,1708.0
7000,0.47058823529411764,1708.0
7100,,
7200,,1708.0
7300,0.7857142857142857,1708.0
7400,0.7666666666666667,1708.0
7500,,
7600,,1708.0
7700,0.75,1708.0
7800,0.8333333333333334,1708.0
7900,,
8000,,1708.0
8100,0.45,1708.0
