,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8
0,0,,,,,,,,,
1,100,0.9552845528455285,,,,0.9333333333333333,,1.0,,0.9230769230769231
2,200,0.7911392405063291,,,,,,0.8571428571428571,,1.0
3,300,0.9682539682539683,,0.7692307692307693,,,0.6923076923076923,,,
4,400,0.9457831325301205,,,,0.9285714285714286,,,0.9565217391304348,
5,500,0.9269662921348315,1.0,,0.95,1.0,,0.8823529411764706,,0.9444444444444444
6,600,0.9550561797752809,0.8461538461538461,0.9411764705882353,,0.9090909090909091,0.8461538461538461,,,
7,700,0.8970588235294118,,,,,0.9,,1.0,
8,800,0.575,,,0.6842105263157895,,0.625,0.631578947368421,,1.0
9,900,0.7272727272727273,0.5882352941176471,,0.7777777777777778,0.8125,,0.8,,0.8888888888888888
10,1000,0.8547486033519553,0.8888888888888888,,,,,,0.9375,0.8461538461538461
11,1100,0.900523560209424,,0.9,,,0.9166666666666666,,,
12,1200,0.9415584415584416,,0.8571428571428571,0.9230769230769231,0.9375,0.875,1.0,,
13,1300,0.92,0.8571428571428571,,0.8571428571428571,1.0,0.8888888888888888,,0.9375,1.0
14,1400,0.8544303797468354,0.9166666666666666,,,0.8333333333333334,,,,0.5714285714285714
15,1500,0.6544502617801047,,0.8571428571428571,,,,0.8,,0.16666666666666666
16,1600,0.624113475177305,,0.7777777777777778,0.7333333333333333,,0.625,0.9,0.25,0.2222222222222222
17,1700,0.6644736842105263,0.8,0.75,,0.6428571428571429,0.7,0.8461538461538461,0.38461538461538464,0.25
18,1800,0.6145251396648045,0.8333333333333334,0.75,,0.75,0.7272727272727273,,,
19,1900,0.5968992248062015,0.6363636363636364,0.75,0.7142857142857143,,0.5833333333333334,,,
20,2000,0.5975609756097561,0.7857142857142857,0.5454545454545454,0.7333333333333333,,0.6666666666666666,0.75,0.35294117647058826,0.15384615384615385
21,2100,0.6687898089171974,0.9,0.8333333333333334,0.8888888888888888,0.7272727272727273,0.7777777777777778,0.8,0.18181818181818182,0.38461538461538464
22,2200,0.6554054054054054,0.7777777777777778,0.9,0.75,0.8181818181818182,0.5,0.8181818181818182,0.2222222222222222,0.36363636363636365
23,2300,0.7283236994219653,,0.9,0.8181818181818182,0.75,0.6,0.8181818181818182,0.5,0.3333333333333333
24,2400,0.6440677966101694,,,0.9,0.6923076923076923,,0.7857142857142857,,0.46153846153846156
25,2500,0.7055214723926381,0.9166666666666666,,,,,,,0.0
26,2600,0.6477272727272727,0.9166666666666666,0.8333333333333334,,,0.7272727272727273,,0.3333333333333333,0.2222222222222222
27,2700,0.6335877862595419,0.8333333333333334,0.7777777777777778,0.8461538461538461,0.8,0.8,0.8181818181818182,0.125,
28,2800,0.62,0.8888888888888888,0.8,0.75,0.6923076923076923,0.8181818181818182,0.75,0.2,
29,2900,0.5897435897435898,0.7,0.7857142857142857,0.6363636363636364,0.6363636363636364,,0.6923076923076923,0.2,0.14285714285714285
30,3000,0.5726872246696035,0.8333333333333334,0.6923076923076923,0.6923076923076923,0.8333333333333334,,0.8181818181818182,0.36363636363636365,0.24
31,3100,0.6633663366336634,0.8,0.8,,0.46153846153846156,0.6470588235294118,,0.2727272727272727,
32,3200,0.6035502958579881,,0.8,,0.9,,,0.2727272727272727,
33,3300,0.6695652173913044,,0.8888888888888888,0.6363636363636364,,,,0.18181818181818182,
34,3400,0.672316384180791,,,0.7692307692307693,,0.7857142857142857,,0.2857142857142857,
35,3500,0.704225352112676,,,0.8125,0.8181818181818182,0.7,0.8181818181818182,0.5833333333333334,0.3
36,3600,0.6666666666666666,0.7142857142857143,0.9,0.8888888888888888,0.8,0.6,0.8,0.2,0.0
37,3700,0.6581632653061225,0.8333333333333334,0.7692307692307693,0.875,0.8,0.9166666666666666,0.8888888888888888,,0.1111111111111111
38,3800,0.6023391812865497,,0.9090909090909091,,,,,,0.2
39,3900,0.38461538461538464,,,,,,,0.2727272727272727,
40,4000,0.675,0.5882352941176471,,0.5263157894736842,0.8333333333333334,0.631578947368421,0.75,0.13333333333333333,
41,4100,0.5755395683453237,0.8333333333333334,0.9090909090909091,,0.625,0.6,,,0.3125
42,4200,0.6369426751592356,,0.8181818181818182,,0.6923076923076923,0.625,,,0.2222222222222222
43,4300,0.6549295774647887,,0.7,0.7142857142857143,0.8888888888888888,0.5833333333333334,0.7857142857142857,0.23076923076923078,0.4444444444444444
44,4400,0.7070063694267515,0.7857142857142857,0.7,0.8,0.7,1.0,0.75,0.6666666666666666,0.2727272727272727
45,4500,0.6171428571428571,0.75,0.8125,0.6,,,0.7692307692307693,0.23076923076923078,0.2727272727272727
46,4600,0.6791044776119403,0.8,0.7142857142857143,0.8,,,0.75,0.45454545454545453,
47,4700,0.6644736842105263,0.8,,,0.6428571428571429,0.8181818181818182,0.7,0.2222222222222222,
48,4800,0.5771812080536913,0.7692307692307693,,,0.75,0.7777777777777778,0.9166666666666666,0.25,0.25
49,4900,0.6182795698924731,0.7272727272727273,0.7333333333333333,0.7272727272727273,0.7,0.5,0.9090909090909091,0.36363636363636365,0.18181818181818182
50,5000,0.6578947368421053,0.8181818181818182,0.8181818181818182,0.75,0.7272727272727273,0.8333333333333334,,0.125,0.1111111111111111
51,5100,0.6530612244897959,,0.7777777777777778,0.8,,0.8,,,0.3333333333333333
52,5200,0.6258503401360545,,0.7272727272727273,0.7777777777777778,,0.5,0.8461538461538461,,0.2
53,5300,0.6464088397790055,0.8,0.8571428571428571,0.7692307692307693,0.6666666666666666,0.8571428571428571,0.7777777777777778,0.35714285714285715,
54,5400,0.6147540983606558,0.8888888888888888,0.75,0.7777777777777778,0.7142857142857143,0.7272727272727273,0.75,0.3333333333333333,
55,5500,0.6555555555555556,0.7878787878787878,0.5,0.8181818181818182,0.7272727272727273,0.5833333333333334,0.8571428571428571,0.5384615384615384,0.21428571428571427
56,5600,0.6617647058823529,,0.8461538461538461,0.7777777777777778,,0.7272727272727273,0.7777777777777778,0.2,0.3
57,5700,0.6423841059602649,,,0.8888888888888888,,0.7,0.8333333333333334,,0.18181818181818182
58,5800,0.6510416666666666,0.8181818181818182,,0.7272727272727273,0.8181818181818182,0.8,0.7272727272727273,,0.2857142857142857
59,5900,0.6050420168067226,0.8461538461538461,0.9090909090909091,,0.5833333333333334,,0.7,0.1,0.2727272727272727
60,6000,0.6026490066225165,0.8333333333333334,0.8,,0.9166666666666666,,,0.25,
61,6100,0.6756756756756757,0.7777777777777778,0.7,0.6153846153846154,0.7272727272727273,0.6,,0.35714285714285715,
62,6200,0.6153846153846154,0.9090909090909091,0.8181818181818182,0.9230769230769231,0.8888888888888888,0.9,0.6428571428571429,,0.0
63,6300,0.6518518518518519,0.8,0.8888888888888888,0.7272727272727273,,0.7692307692307693,0.75,,0.16666666666666666
64,6400,0.6242424242424243,0.7272727272727273,0.875,0.625,,0.75,0.9,0.09090909090909091,0.36363636363636365
65,6500,0.6862745098039216,0.7777777777777778,0.7,0.9230769230769231,0.7419354838709677,0.7777777777777778,0.8181818181818182,0.45454545454545453,0.16666666666666666
66,6600,0.6611111111111111,0.8571428571428571,,0.8181818181818182,0.7241379310344828,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.4
67,6700,0.593103448275862,,,,,0.75,0.75,0.09090909090909091,0.36363636363636365
68,6800,0.7154471544715447,,0.7333333333333333,,,0.8181818181818182,0.8181818181818182,0.4166666666666667,
69,6900,0.6762589928057554,0.875,0.9,0.7272727272727273,0.75,,,,
70,7000,0.36936936936936937,0.75,,0.6666666666666666,0.29411764705882354,,,,0.3181818181818182
71,7100,0.5630252100840336,0.625,,,0.6666666666666666,0.6,0.6,0.2631578947368421,0.375
72,7200,0.6858974358974359,0.8181818181818182,0.75,,0.8,,0.8,0.45454545454545453,0.45454545454545453
73,7300,0.703030303030303,,,0.7333333333333333,0.7,,0.9166666666666666,,0.38461538461538464
74,7400,0.676056338028169,,,0.8181818181818182,,0.7692307692307693,0.7777777777777778,,
75,7500,0.7627118644067796,0.8823529411764706,0.8333333333333334,0.9090909090909091,,0.75,,0.46153846153846156,
76,7600,0.6903225806451613,,0.8181818181818182,0.7777777777777778,0.8571428571428571,0.8333333333333334,,0.46153846153846156,0.2727272727272727
77,7700,0.7236842105263158,,0.9,0.9,0.7272727272727273,0.8,0.7142857142857143,0.42857142857142855,0.38461538461538464
78,7800,0.6463414634146342,0.7692307692307693,0.8181818181818182,0.8333333333333334,,0.6666666666666666,0.7,0.36363636363636365,0.36363636363636365
79,7900,0.7132867132867133,0.8,0.875,,,0.7777777777777778,,0.3,
80,8000,,,,,,,,,
