,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.4346299999999998,microsoft
1,100,0.9615384615384616,1.0,0.9285714285714286,0.9333333333333333,,,1.0,0.9230769230769231,1.0,,microsoft
2,200,0.9550561797752809,0.8461538461538461,,1.0,,,0.8,1.0,,1.4346299999999998,microsoft
3,300,0.8541666666666666,,,0.8333333333333334,0.8,1.0,,,,,microsoft
4,400,0.96045197740113,,1.0,,,,,,1.0,,microsoft
5,500,0.9230769230769231,0.8181818181818182,,,,,,,,1.42477,microsoft
6,600,0.6956521739130435,,,,0.7272727272727273,0.7222222222222222,,,,,microsoft
7,700,0.9107142857142857,,0.8333333333333334,,0.9,0.7,0.631578947368421,0.95,1.0,,microsoft
8,800,0.8344370860927153,0.8333333333333334,0.8181818181818182,0.75,0.6363636363636364,0.6666666666666666,0.8,1.0,0.9285714285714286,1.42477,microsoft
9,900,0.7910447761194029,0.7272727272727273,0.8,0.8461538461538461,0.8333333333333334,0.6666666666666666,0.8461538461538461,0.9230769230769231,,,microsoft
10,1000,0.8809523809523809,0.7857142857142857,0.8461538461538461,0.8181818181818182,,0.6666666666666666,,1.0,,1.4346299999999998,microsoft
11,1100,0.8588235294117647,0.9230769230769231,,,,0.8461538461538461,,,0.9285714285714286,,microsoft
12,1200,0.9027777777777778,,,,1.0,,0.9285714285714286,,1.0,,microsoft
13,1300,0.9453551912568307,,1.0,1.0,0.9285714285714286,,0.9285714285714286,0.9444444444444444,,1.4346299999999998,microsoft
14,1400,0.856353591160221,0.8571428571428571,0.8,,,0.9230769230769231,0.9166666666666666,0.7142857142857143,,,microsoft
15,1500,0.7402597402597403,,0.6363636363636364,,,0.5454545454545454,,,,,microsoft
16,1600,0.6271186440677966,,,,,,,,,0.5826600000000001,microsoft
17,1700,,0.6666666666666666,,,,,,,,,microsoft
18,1800,,0.7,0.7777777777777778,0.9,0.6,0.6,,,0.2608695652173913,,microsoft
19,1900,0.6852791878172588,0.8888888888888888,0.8,0.6,0.7777777777777778,0.8888888888888888,0.9285714285714286,0.2727272727272727,0.2222222222222222,0.5826600000000001,microsoft
20,2000,0.6492537313432836,,0.8,0.8888888888888888,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.25,0.3076923076923077,,microsoft
21,2100,0.6804733727810651,,0.9,0.8181818181818182,0.8333333333333334,0.6923076923076923,0.8,0.3333333333333333,0.21428571428571427,0.79023,microsoft
22,2200,0.648,0.7142857142857143,1.0,0.9,0.8,0.75,0.8571428571428571,0.2,0.2,,microsoft
23,2300,0.6973684210526315,0.9285714285714286,0.9,0.6666666666666666,0.7692307692307693,,,0.2727272727272727,0.125,,microsoft
24,2400,0.6715686274509803,0.8,0.9090909090909091,0.8,0.7,,,0.2727272727272727,0.3333333333333333,0.79023,microsoft
25,2500,0.7,0.7692307692307693,0.8571428571428571,0.6363636363636364,,0.8,0.8333333333333334,,,,microsoft
26,2600,0.7183098591549296,,,,,0.7272727272727273,0.7,,,,microsoft
27,2700,0.6075949367088608,,,,,,,,,0.98704,microsoft
28,2800,0.4392523364485981,0.4666666666666667,0.5789473684210527,0.6875,,,,,,,microsoft
29,2900,0.6666666666666666,0.9,0.8181818181818182,0.7692307692307693,0.8888888888888888,0.6666666666666666,0.8333333333333334,0.18181818181818182,0.09090909090909091,0.98704,microsoft
30,3000,0.6183206106870229,0.6,0.9090909090909091,0.8,0.6,0.7272727272727273,0.8,0.38461538461538464,,,microsoft
31,3100,0.6411764705882353,0.9230769230769231,,,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.1,,,microsoft
32,3200,0.6490066225165563,0.8181818181818182,,,0.7272727272727273,0.5454545454545454,0.9285714285714286,0.3076923076923077,0.28125,0.60258,microsoft
33,3300,0.725609756097561,,0.8571428571428571,0.8461538461538461,0.7,0.7857142857142857,0.8181818181818182,,,,microsoft
34,3400,0.6477272727272727,,0.8181818181818182,0.8181818181818182,0.8461538461538461,0.8888888888888888,0.8,,,,microsoft
35,3500,0.6688311688311688,0.9090909090909091,0.8461538461538461,0.75,0.75,0.8888888888888888,0.8888888888888888,0.25,0.16666666666666666,0.60258,microsoft
36,3600,0.678082191780822,0.8181818181818182,0.8888888888888888,0.9,0.7272727272727273,,,0.3333333333333333,0.23076923076923078,,microsoft
37,3700,0.6534090909090909,,,,,,,,,,microsoft
38,3800,0.6470588235294118,,,,,0.5652173913043478,0.6666666666666666,,,0.55776,microsoft
39,3900,0.44672131147540983,0.631578947368421,0.6842105263157895,0.5333333333333333,0.375,0.75,0.8181818181818182,0.2631578947368421,0.2,,microsoft
40,4000,0.6696428571428571,0.75,0.8461538461538461,0.7777777777777778,0.9,0.7272727272727273,0.75,0.2222222222222222,0.1111111111111111,0.55776,microsoft
41,4100,0.6620689655172414,0.875,0.9,0.9,0.6153846153846154,,,0.35714285714285715,0.2727272727272727,,microsoft
42,4200,0.6568047337278107,0.7692307692307693,0.8,0.7777777777777778,,,,0.35714285714285715,0.3333333333333333,,microsoft
43,4300,0.6777251184834123,0.8333333333333334,0.6666666666666666,0.6363636363636364,,0.8461538461538461,0.8181818181818182,0.36363636363636365,0.2222222222222222,0.6872400000000001,microsoft
44,4400,0.6530612244897959,,,0.6153846153846154,0.8125,0.625,0.6875,0.25,0.38461538461538464,,microsoft
45,4500,0.58,,,0.6923076923076923,0.8333333333333334,,0.8,0.3333333333333333,0.125,,microsoft
46,4600,0.6863905325443787,0.9090909090909091,0.8928571428571429,0.9,0.8181818181818182,,0.7272727272727273,0.125,0.2,0.6872400000000001,microsoft
47,4700,0.6683417085427136,0.8888888888888888,,,0.7,0.9166666666666666,0.7777777777777778,,0.0,,microsoft
48,4800,0.6397058823529411,0.8333333333333334,,,0.7272727272727273,0.6923076923076923,0.7777777777777778,,0.2857142857142857,,microsoft
49,4900,0.6111111111111112,0.6666666666666666,0.8333333333333334,0.6923076923076923,0.8,0.75,0.8333333333333334,0.22857142857142856,0.18181818181818182,0.52788,microsoft
50,5000,0.6369426751592356,0.7142857142857143,0.8181818181818182,0.6923076923076923,0.9166666666666666,0.8181818181818182,,0.3448275862068966,0.2,,microsoft
51,5100,0.6507936507936508,,0.8181818181818182,,,0.8333333333333334,,,0.1111111111111111,0.52788,microsoft
52,5200,0.66,,0.8181818181818182,,,0.8333333333333334,0.7692307692307693,,0.36363636363636365,,microsoft
53,5300,0.7027027027027027,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8,0.8888888888888888,0.25,0.0,,microsoft
54,5400,0.6410256410256411,0.75,,0.9,0.7142857142857143,0.6666666666666666,0.8461538461538461,0.18181818181818182,,0.56274,microsoft
55,5500,0.627906976744186,0.8181818181818182,,0.7142857142857143,0.6666666666666666,,,,,,microsoft
56,5600,0.5679012345679012,0.6153846153846154,0.8181818181818182,0.6666666666666666,0.5555555555555556,,,,0.3076923076923077,,microsoft
57,5700,0.6012658227848101,0.75,0.7333333333333333,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.7692307692307693,0.2727272727272727,0.2857142857142857,0.56274,microsoft
58,5800,0.6013513513513513,0.8181818181818182,,0.7857142857142857,0.7,0.6,0.6,0.45454545454545453,0.2,,microsoft
59,5900,0.6387096774193548,,,,0.7272727272727273,0.6666666666666666,0.8181818181818182,0.4166666666666667,0.25,0.5478000000000001,microsoft
60,6000,0.6666666666666666,,0.8333333333333334,,,0.8333333333333334,0.7272727272727273,0.0,0.18181818181818182,,microsoft
61,6100,0.6339869281045751,0.75,0.8333333333333334,0.8181818181818182,,0.6666666666666666,0.9,0.125,,,microsoft
62,6200,0.6511627906976745,0.8888888888888888,0.8181818181818182,0.8333333333333334,0.7692307692307693,,0.8,0.5555555555555556,,0.5478000000000001,microsoft
63,6300,0.7182320441988951,0.8888888888888888,0.8181818181818182,0.6666666666666666,0.7,,0.8333333333333334,0.2222222222222222,0.38461538461538464,,microsoft
64,6400,0.6629834254143646,0.9,0.8,0.9,0.8,0.7692307692307693,,0.2727272727272727,0.18181818181818182,,microsoft
