,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.4296999999999995,microsoft
1,100,0.9508196721311475,0.9230769230769231,,0.9230769230769231,0.9285714285714286,0.9230769230769231,0.875,,1.0,,microsoft
2,200,0.9435897435897436,0.8888888888888888,,,0.7,,,,,,microsoft
3,300,0.8627450980392157,,0.9285714285714286,,,,,,,1.3782600000000005,microsoft
4,400,0.8018867924528302,,,,,0.7692307692307693,0.8421052631578947,,,,microsoft
5,500,0.9624060150375939,,,,0.9230769230769231,,,1.0,,1.3782600000000005,microsoft
6,600,0.965034965034965,,1.0,1.0,,,,,1.0,,microsoft
7,700,0.9154929577464789,0.9411764705882353,0.9285714285714286,0.8,,0.8571428571428571,0.9285714285714286,,0.9230769230769231,,microsoft
8,800,0.834319526627219,0.8,,0.6666666666666666,0.7692307692307693,0.8,0.8181818181818182,0.8461538461538461,1.0,1.4296999999999995,microsoft
9,900,0.7989130434782609,,,,0.9,0.7777777777777778,0.7,0.9285714285714286,,,microsoft
10,1000,0.8391608391608392,,0.8181818181818182,,0.8125,0.8181818181818182,0.7857142857142857,,,,microsoft
11,1100,0.8591549295774648,0.7692307692307693,0.7692307692307693,0.6923076923076923,,0.9230769230769231,,,0.9230769230769231,1.4296999999999995,microsoft
12,1200,0.9113924050632911,0.9444444444444444,,0.9166666666666666,,,,0.9285714285714286,1.0,,microsoft
13,1300,0.9234972677595629,,,,,,1.0,,,1.0168,microsoft
14,1400,0.852760736196319,,0.8888888888888888,,,0.7619047619047619,0.8235294117647058,,,,microsoft
15,1500,0.6805555555555556,0.75,,0.5714285714285714,0.65,,0.8181818181818182,0.6,0.7692307692307693,,microsoft
16,1600,0.7293233082706767,,,0.9166666666666666,0.75,,0.7777777777777778,0.46153846153846156,0.5,1.0168,microsoft
17,1700,0.7037037037037037,,0.8571428571428571,0.8181818181818182,0.6666666666666666,0.8,0.7272727272727273,,0.38461538461538464,,microsoft
18,1800,0.6688311688311688,0.9,0.7777777777777778,0.8888888888888888,0.8,0.8181818181818182,1.0,,0.4444444444444444,,microsoft
