time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,0.9333333333333333,1996.0
200,1.0,1996.0
300,1.0,1996.0
400,1.0,1996.0
500,,
600,,1996.0
700,0.8235294117647058,1996.0
800,,
900,,1996.0
1000,0.36363636363636365,1536.0
1100,0.3333333333333333,1747.0
1200,0.1111111111111111,1536.0
1300,0.09090909090909091,1996.0
1400,0.18181818181818182,1747.0
1500,,
1600,,1996.0
1700,,
1800,,1996.0
1900,0.23076923076923078,1996.0
2000,0.3333333333333333,1363.0
2100,0.1,1996.0
2200,0.45454545454545453,1536.0
2300,0.1,825.0
2400,,
2500,,1843.0
2600,0.1,1363.0
2700,0.2222222222222222,1996.0
2800,,
2900,,825.0
3000,0.23076923076923078,1747.0
3100,0.125,825.0
3200,0.18181818181818182,825.0
3300,0.23076923076923078,1996.0
3400,0.2727272727272727,1996.0
3500,0.1,1363.0
3600,0.2,825.0
3700,,
3800,,1843.0
3900,,
4000,,1747.0
4100,0.16666666666666666,1996.0
4200,0.07692307692307693,1747.0
4300,0.2222222222222222,1996.0
4400,0.6,1996.0
4500,0.3,1996.0
4600,0.2727272727272727,1996.0
4700,,
4800,,825.0
4900,0.3076923076923077,1536.0
5000,0.2222222222222222,1536.0
5100,0.2,1996.0
5200,0.0,1363.0
5300,0.2727272727272727,1843.0
5400,0.3,1747.0
5500,0.18181818181818182,1996.0
5600,0.3333333333333333,1843.0
5700,0.18181818181818182,1747.0
5800,,
5900,,1996.0
6000,0.1935483870967742,1747.0
6100,,
6200,,1747.0
6300,0.2,825.0
6400,0.2222222222222222,1132.0
6500,0.09090909090909091,825.0
6600,0.1,1996.0
6700,0.1,1747.0
6800,0.4,1996.0
6900,,
7000,,1363.0
7100,0.3,1996.0
7200,0.125,825.0
7300,0.18181818181818182,1996.0
7400,0.21428571428571427,1747.0
7500,0.0,1996.0
7600,0.1111111111111111,1363.0
7700,0.2,1996.0
7800,0.2,1747.0
7900,,
8000,,1996.0
