time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,1.0,1996.0
200,,
300,,1996.0
400,,
500,,1996.0
600,1.0,1996.0
700,0.9285714285714286,1996.0
800,,
900,,1996.0
1000,0.16666666666666666,1747.0
1100,0.1,979.0
1200,0.2727272727272727,825.0
1300,,
1400,,1363.0
1500,,
1600,,1843.0
1700,0.1935483870967742,1871.5
1800,,
1900,,1747.0
2000,0.1,1536.0
2100,0.26666666666666666,1536.0
2200,0.2727272727272727,1363.0
2300,0.0,1747.0
2400,,
2500,,1996.0
2600,0.06666666666666667,1132.0
2700,0.46153846153846156,1536.0
2800,0.36363636363636365,1363.0
2900,,
3000,,1747.0
3100,0.0,825.0
3200,0.09090909090909091,1843.0
3300,0.16666666666666666,1996.0
3400,0.2,1996.0
3500,,
3600,,1996.0
3700,0.2,1536.0
3800,0.2222222222222222,1747.0
3900,,
4000,,1132.0
4100,0.35714285714285715,1363.0
4200,0.1111111111111111,1363.0
4300,0.2222222222222222,1996.0
4400,0.18181818181818182,1996.0
4500,0.1,1747.0
4600,,
4700,,1996.0
4800,0.47368421052631576,1747.0
4900,0.3333333333333333,1747.0
5000,0.5,1996.0
5100,0.2727272727272727,1747.0
5200,0.45454545454545453,1996.0
5300,0.23076923076923078,1996.0
5400,0.25,1363.0
5500,0.45454545454545453,1536.0
5600,0.2727272727272727,1996.0
5700,,
5800,,1536.0
5900,0.36363636363636365,1843.0
6000,0.2,1747.0
6100,0.25,1679.5
6200,0.17857142857142858,979.0
6300,,
6400,,1536.0
6500,0.23076923076923078,979.0
6600,,
6700,,825.0
6800,0.23529411764705882,1996.0
6900,0.18181818181818182,1363.0
7000,0.2727272727272727,1747.0
7100,0.18181818181818182,1996.0
7200,0.2727272727272727,1996.0
7300,0.2222222222222222,1536.0
7400,,
7500,,1996.0
7600,0.25,1996.0
7700,,
7800,,825.0
7900,0.21052631578947367,1996.0
8000,0.16666666666666666,1536.0
