0,1.42065
100,
200,
300,1.42065
400,
500,
600,0.91945
700,
800,0.91945
900,
1000,
1100,1.4058
1200,
1300,
1400,1.4058
1500,
1600,1.4355
1700,
1800,
1900,1.4355
2000,
2100,
2200,1.32928
2300,
2400,
2500,1.32928
2600,
2700,1.0238200000000002
2800,
2900,
3000,1.0238200000000002
3100,
3200,
3300,0.90454
3400,
3500,0.90454
3600,
3700,
3800,0.7918200000000001
3900,
4000,
4100,0.7918200000000001
4200,
4300,
4400,0.5838300000000001
4500,
4600,0.5838300000000001
4700,
4800,
4900,0.6972000000000002
5000,
5100,
5200,0.6972000000000002
5300,
5400,0.58882
5500,
5600,
5700,0.58882
5800,
5900,
6000,0.56886
6100,
6200,
6300,0.56886
6400,
6500,0.5389200000000001
6600,
6700,
6800,0.5389200000000001
6900,
7000,
7100,0.5638700000000001
7200,
7300,
7400,0.5638700000000001
7500,
7600,0.56886
7700,
7800,
7900,0.56886
